0.942290738775033+0.334795703608404i
0.942290738775033-0.334795703608404i
0.942120400040152+0.335274740123949i
0.942120400040152-0.335274740123949i
0.772481709117883+0.635037013436793i
0.772481709117883-0.635037013436793i
0.772576747146083+0.634921388148899i
0.772576747146083-0.634921388148899i
0.990900629036331+0.134595480357578i
0.990900629036331-0.134595480357578i
0.990897807583756+0.134616250442214i
0.990897807583756-0.134616250442214i
0.999992018290475+0.00399541628332578i
0.999992018290475-0.00399541628332578i
0.999999983168033+0.000183448026306209i
0.999999983168033-0.000183448026306209i
0.562569250878717+0.826750165270095i
0.562569250878717-0.826750165270095i
0.506815700019751+0.862054432188723i
0.506815700019751-0.862054432188723i
-0.499020608917786+0.866590116566959i
-0.499020608917786-0.866590116566959i
-0.998110220071914+0.0614490624324652i
-0.998110220071914-0.0614490624324652i
-0.324204991257264+0.945986850797878i
-0.324204991257264-0.945986850797878i
-0.999931572507402+0.0116982453880846i
-0.999931572507402-0.0116982453880846i
-0.301902438284605+0.953338826312237i
-0.301902438284605-0.953338826312237i
-0.305156978588377+0.952302062591151i
-0.305156978588377-0.952302062591151i
-0.0815743139869576+0.996667261131735i
-0.0815743139869576-0.996667261131735i
-0.0549206274869547+0.998490722955537i
-0.0549206274869547-0.998490722955537i
-0.0528757369475266+0.998601099332196i
-0.0528757369475266-0.998601099332196i
-0.747403614446165+0.664370255943595i
-0.747403614446165-0.664370255943595i
0.00248174556696069+0.999996920463293i
0.00248174556696069-0.999996920463293i
0.28132480634375+0.959612604803414i
0.28132480634375-0.959612604803414i
-0.747440243476851+0.664329046708543i
-0.747440243476851-0.664329046708543i
-0.764828549332944+0.644233877236886i
-0.764828549332944-0.644233877236886i
-0.779734925265698+0.626109770921825i
-0.779734925265698-0.626109770921825i
-0.771459123465108+0.636278885180692i
-0.771459123465108-0.636278885180692i
0.177176210137748+0.984179145551503i
0.177176210137748-0.984179145551503i
0.177268267310284+0.98416256857394i
0.177268267310284-0.98416256857394i
-0.840279360385233+0.542153663585723i
-0.840279360385233-0.542153663585723i
0.411939918389599+0.911211008238012i
0.411939918389599-0.911211008238012i
-0.885315059533092+0.464991661602481i
-0.885315059533092-0.464991661602481i
0.412785766315121+0.910828145728233i
0.412785766315121-0.910828145728233i
-0.846254927515615+0.532778188033012i
-0.846254927515615-0.532778188033012i
0.412819292899908+0.910812950793732i
0.412819292899908-0.910812950793732i
-0.886118309957747+0.463459103645819i
-0.886118309957747-0.463459103645819i
0.106665901219858+0.994294917801376i
0.106665901219858-0.994294917801376i
-0.846614059726398+0.532207322232943i
-0.846614059726398-0.532207322232943i
0.117381596895488+0.993086884613429i
0.117381596895488-0.993086884613429i
0.117475360594496+0.993075797375589i
0.117475360594496-0.993075797375589i
-0.873828533280131+0.48623419687807i
-0.873828533280131-0.48623419687807i
-0.873799857697927+0.486285727198651i
-0.873799857697927-0.486285727198651i
