1.06624105504003+0i
0.937874222024245+0i
0.999914907464124+0.0130452149354692i
0.999914907464124-0.0130452149354692i
0.999959789718625+0.00896764989244755i
0.999959789718625-0.00896764989244755i
0.723213183888043+0.690624855017191i
0.723213183888043-0.690624855017191i
0.99999999138271+0.000130991187644595i
0.99999999138271-0.000130991187644595i
0.728572297482995+0.684968909479711i
0.728572297482995-0.684968909479711i
0.726639708862056+0.687018728615021i
0.726639708862056-0.687018728615021i
0.726021137390522+0.687672384154793i
0.726021137390522-0.687672384154793i
0.521536391361691+0.853229037819593i
0.521536391361691-0.853229037819593i
0.48721991843855+0.873279307890102i
0.48721991843855-0.873279307890102i
0.428816694394097+0.903391521519229i
0.428816694394097-0.903391521519229i
-0.980418405607834+0.196925745275459i
-0.980418405607834-0.196925745275459i
-0.998726956115459+0.0504427031582019i
-0.998726956115459-0.0504427031582019i
-0.993374808426229+0.114919493331359i
-0.993374808426229-0.114919493331359i
-0.866012344844758+0.500022617047707i
-0.866012344844758-0.500022617047707i
0.346645777349433+0.937996110668884i
0.346645777349433-0.937996110668884i
-0.993257093445003+0.115932507450133i
-0.993257093445003-0.115932507450133i
-0.932645490641381+0.360794107688054i
-0.932645490641381-0.360794107688054i
-0.894752559065398+0.446562265941493i
-0.894752559065398-0.446562265941493i
-0.666538693805067+0.74547043509608i
-0.666538693805067-0.74547043509608i
-0.858792692231678+0.512323249345441i
-0.858792692231678-0.512323249345441i
-0.761124323052491+0.648606015937839i
-0.761124323052491-0.648606015937839i
-0.859326895873651+0.511426716161714i
-0.859326895873651-0.511426716161714i
0.237494507463719+0.971388880706964i
0.237494507463719-0.971388880706964i
-0.666385943086267+0.745606984140283i
-0.666385943086267-0.745606984140283i
-0.572433463935115+0.819951174342774i
-0.572433463935115-0.819951174342774i
-0.547411973320987+0.836863268974764i
-0.547411973320987-0.836863268974764i
-0.410169247647269+0.912009422750352i
-0.410169247647269-0.912009422750352i
-0.505621904986645+0.862755173074677i
-0.505621904986645-0.862755173074677i
-0.473133041778844+0.880990990171346i
-0.473133041778844-0.880990990171346i
-0.216572910425131+0.9762664458449i
-0.216572910425131-0.9762664458449i
-0.476602851442713+0.879118718934143i
-0.476602851442713-0.879118718934143i
-0.125558360702197+0.992086235187728i
-0.125558360702197-0.992086235187728i
-0.131396007379774+0.991329959817802i
-0.131396007379774-0.991329959817802i
-0.0517751055719361+0.998658769151017i
-0.0517751055719361-0.998658769151017i
0.115564092410846+0.993300025243477i
0.115564092410846-0.993300025243477i
0.0928718227980644+0.995678072544757i
0.0928718227980644-0.995678072544757i
0.107354694664627+0.994220784445205i
0.107354694664627-0.994220784445205i
0.00363789994430799+0.999993382815717i
0.00363789994430799-0.999993382815717i
0.0348241917610031+0.999393453840082i
0.0348241917610031-0.999393453840082i
0.0348820716575206+0.99939143531822i
0.0348820716575206-0.99939143531822i
