0.677531207719404+0.735494024850963i
0.677531207719404-0.735494024850963i
0.677438666285462+0.73557926251494i
0.677438666285462-0.73557926251494i
0.949899099106768+0.312556714736252i
0.949899099106768-0.312556714736252i
0.949934616223034+0.312448753093775i
0.949934616223034-0.312448753093775i
0.972969885313266+0.230932028646428i
0.972969885313266-0.230932028646428i
0.972969854183326+0.230932159804623i
0.972969854183326-0.230932159804623i
0.00277652365082024+0.999996145450358i
0.00277652365082024-0.999996145450358i
0.033416850072746+0.999441500788771i
0.033416850072746-0.999441500788771i
0.0334162617045126+0.999441520460773i
0.0334162617045126-0.999441520460773i
-0.217938249723362+0.975962559196046i
-0.217938249723362-0.975962559196046i
0.99322150128065+0.11623703965085i
0.99322150128065-0.11623703965085i
0.993225911749366+0.116199346911302i
0.993225911749366-0.116199346911302i
0.998036850290941+0.0626294289713124i
0.998036850290941-0.0626294289713124i
0.997526362503672+0.0702933570198147i
0.997526362503672-0.0702933570198147i
-0.0638861628272388+0.997957191953811i
-0.0638861628272388-0.997957191953811i
-0.0638962143263495+0.997956548437326i
-0.0638962143263495-0.997956548437326i
-0.21382200096355+0.97687263731432i
-0.21382200096355-0.97687263731432i
-0.668999993948244+0.743262406372101i
-0.668999993948244-0.743262406372101i
-0.941073596007065+0.338201838781179i
-0.941073596007065-0.338201838781179i
-0.844380274423217+0.535744294851715i
-0.844380274423217-0.535744294851715i
-0.856014568250392+0.516951695738022i
-0.856014568250392-0.516951695738022i
-0.821268855301928+0.570541378486511i
-0.821268855301928-0.570541378486511i
-0.752860925365756+0.65817963129866i
-0.752860925365756-0.65817963129866i
-0.750985570950701+0.660318611667031i
-0.750985570950701-0.660318611667031i
-0.753819947711665+0.657081034904468i
-0.753819947711665-0.657081034904468i
-0.440622641149717+0.897692423990017i
-0.440622641149717-0.897692423990017i
-0.440622415941086+0.897692534531221i
-0.440622415941086-0.897692534531221i
-0.995782205466462+0.0917485491315642i
-0.995782205466462-0.0917485491315642i
-0.550381557600184+0.834913253519539i
-0.550381557600184-0.834913253519539i
-0.550373863327817+0.834918325595082i
-0.550373863327817-0.834918325595082i
-0.998097657042967+0.0616527697630327i
-0.998097657042967-0.0616527697630327i
-0.490375552061964+0.871511226491435i
-0.490375552061964-0.871511226491435i
-0.490360008406358+0.871519972299218i
-0.490360008406358-0.871519972299218i
-0.539966044047046+0.841686801168279i
-0.539966044047046-0.841686801168279i
-0.539725805277693+0.841840872791173i
-0.539725805277693-0.841840872791173i
-0.999631625947831+0.0271405877246173i
-0.999631625947831-0.0271405877246173i
-0.999631632524404+0.0271403454849374i
-0.999631632524404-0.0271403454849374i
0.999878162901521+0i
0.999999986344776+0.000165293333634512i
0.999999986344776-0.000165293333634512i
1.000121851931+0i
-0.527910702718673+0.849299882083629i
-0.527910702718673-0.849299882083629i
-0.527911858069538+0.849299163935859i
-0.527911858069538-0.849299163935859i
