1.0002383608235+0i
0.999999977616389+0.000211583148889796i
0.999999977616389-0.000211583148889796i
0.999761695976466+0i
0.748419156203525+0.663226029228848i
0.748419156203525-0.663226029228848i
0.748483871434176+0.663152993977212i
0.748483871434176-0.663152993977212i
0.852891147487094+0.522088776358153i
0.852891147487094-0.522088776358153i
0.853003113220489+0.521905823590055i
0.853003113220489-0.521905823590055i
0.868398812211689+0.495866415376619i
0.868398812211689-0.495866415376619i
0.897869293298022+0.440262117530789i
0.897869293298022-0.440262117530789i
0.868246411246438+0.496133216288601i
0.868246411246438-0.496133216288601i
0.897876724237884+0.440246962569892i
0.897876724237884-0.440246962569892i
0.548336368746972+0.836257869241004i
0.548336368746972-0.836257869241004i
0.467507408025337+0.883989151884i
0.467507408025337-0.883989151884i
0.436016948008871+0.89993845390375i
0.436016948008871-0.89993845390375i
0.43605069340998+0.899922103596769i
0.43605069340998-0.899922103596769i
0.332596729846064+0.943069145174025i
0.332596729846064-0.943069145174025i
0.298273722496379+0.954480375104814i
0.298273722496379-0.954480375104814i
0.298335450525128+0.954461082995023i
0.298335450525128-0.954461082995023i
0.158898050723302+0.987294994840436i
0.158898050723302-0.987294994840436i
0.00205394031672722+0.999997890661813i
0.00205394031672722-0.999997890661813i
-0.268781878411263+0.963201069013881i
-0.268781878411263-0.963201069013881i
-0.0771320356279009+0.997020885720264i
-0.0771320356279009-0.997020885720264i
-0.0555757945060922+0.998454470523598i
-0.0555757945060922-0.998454470523598i
-0.0559558472537181+0.998433243535708i
-0.0559558472537181-0.998433243535708i
-0.97154909088305+0.236838261224566i
-0.97154909088305-0.236838261224566i
-0.670581090523652+0.741836234426735i
-0.670581090523652-0.741836234426735i
-0.965092154750706+0.261910539782872i
-0.965092154750706-0.261910539782872i
-0.9591707022291+0.282827799167837i
-0.9591707022291-0.282827799167837i
-0.95901683423665+0.283349098547196i
-0.95901683423665-0.283349098547196i
-0.851637470929773+0.524131296939867i
-0.851637470929773-0.524131296939867i
-0.850138040326668+0.526559883300243i
-0.850138040326668-0.526559883300243i
-0.652794056965656+0.757535424329155i
-0.652794056965656-0.757535424329155i
-0.652764687926764+0.757560731636441i
-0.652764687926764-0.757560731636441i
-0.543079753532772+0.839681118819058i
-0.543079753532772-0.839681118819058i
-0.587508628434561+0.809217899729332i
-0.587508628434561-0.809217899729332i
-0.54478569949036+0.838575304686096i
-0.54478569949036-0.838575304686096i
-0.905842021997337+0.423615664031695i
-0.905842021997337-0.423615664031695i
-0.905841528567243+0.42361671916081i
-0.905841528567243-0.42361671916081i
-0.612439811300564+0.790517221504416i
-0.612439811300564-0.790517221504416i
-0.50050335843494+0.865734594228004i
-0.50050335843494-0.865734594228004i
-0.500486118219638+0.865744561008923i
-0.500486118219638-0.865744561008923i
-0.612432107451447+0.790523189870834i
-0.612432107451447-0.790523189870834i
