0.639727824740072+0.768601528546736i
0.639727824740072-0.768601528546736i
0.801707080492746+0.597717121061099i
0.801707080492746-0.597717121061099i
0.833061678538488+0.553180114867466i
0.833061678538488-0.553180114867466i
0.862724816104116+0.505673700352968i
0.862724816104116-0.505673700352968i
0.919234472601246+0.393710533146646i
0.919234472601246-0.393710533146646i
0.509056325968711+0.860733208625946i
0.509056325968711-0.860733208625946i
0.995046937760288+0.0994061933855406i
0.995046937760288-0.0994061933855406i
0.999913903866213+0.0131219093268933i
0.999913903866213-0.0131219093268933i
0.38066550611787+0.924712805283721i
0.38066550611787-0.924712805283721i
0.99999998790994+0.000155332776821792i
0.99999998790994-0.000155332776821792i
0.994271127480216+0.106887440988626i
0.994271127480216-0.106887440988626i
0.349929668880106+0.936775974625548i
0.349929668880106-0.936775974625548i
0.246170965586818+0.969226420933729i
0.246170965586818-0.969226420933729i
0.0704562773494416+0.997514868211963i
0.0704562773494416-0.997514868211963i
0.00582334484954673+0.999983044175328i
0.00582334484954673-0.999983044175328i
-0.0791788085745282+0.996860429676925i
-0.0791788085745282-0.996860429676925i
-0.088546851856489+0.996072012961351i
-0.088546851856489-0.996072012961351i
-0.516121638894072+0.856515296413546i
-0.516121638894072-0.856515296413546i
-0.166362563183085+0.986064651431263i
-0.166362563183085-0.986064651431263i
-0.231472124334588+0.97284153669208i
-0.231472124334588-0.97284153669208i
-0.212398052864856+0.977183231025608i
-0.212398052864856-0.977183231025608i
-0.32609121722544+0.945338308768586i
-0.32609121722544-0.945338308768586i
-0.337498530338993+0.941326054679947i
-0.337498530338993-0.941326054679947i
-0.728266196110771+0.685294350992373i
-0.728266196110771-0.685294350992373i
-0.647662228953112+0.761927579412156i
-0.647662228953112-0.761927579412156i
-0.736720372161505+0.676197525241519i
-0.736720372161505-0.676197525241519i
-0.655912716389472+0.754836742908992i
-0.655912716389472-0.754836742908992i
-0.333847811649221+0.942626988066222i
-0.333847811649221-0.942626988066222i
-0.661389974223735+0.750042200120255i
-0.661389974223735-0.750042200120255i
-0.762285797261277+0.647240575296124i
-0.762285797261277-0.647240575296124i
-0.843859456796843+0.536564270284587i
-0.843859456796843-0.536564270284587i
-0.905111833493184+0.425173573719911i
-0.905111833493184-0.425173573719911i
-0.929601114008268+0.368567183544727i
-0.929601114008268-0.368567183544727i
-0.93222635343058+0.361875705070478i
-0.93222635343058-0.361875705070478i
-0.94514265895821+0.326657853257844i
-0.94514265895821-0.326657853257844i
-0.97080784938747+0.239858538321632i
-0.97080784938747-0.239858538321632i
-0.996027291679592+0.0890484867896257i
-0.996027291679592-0.0890484867896257i
-0.986595488503691+0.1631849931636i
-0.986595488503691-0.1631849931636i
-0.992785501712037+0.119903904751253i
-0.992785501712037-0.119903904751253i
-0.985293177551383+0.170872329762356i
-0.985293177551383-0.170872329762356i
-0.985157467591924+0.171653033697632i
-0.985157467591924-0.171653033697632i
