1.00024886322919+0i
0.999999979044023+0.000204724446626335i
0.999999979044023-0.000204724446626335i
0.999751198685891+0i
0.899614601650033+0.436684746084958i
0.899614601650033-0.436684746084958i
0.705074130484725+0.709133605000359i
0.705074130484725-0.709133605000359i
0.829325707422288+0.558765488259279i
0.829325707422288-0.558765488259279i
0.899480336644993+0.436961237355935i
0.899480336644993-0.436961237355935i
0.908657678815254+0.417541881368917i
0.908657678815254-0.417541881368917i
0.829431463523718+0.558608491860008i
0.829431463523718-0.558608491860008i
0.90866608200621+0.417523593798068i
0.90866608200621-0.417523593798068i
0.705002912850043+0.709204407835855i
0.705002912850043-0.709204407835855i
0.394820883693671+0.918758111264374i
0.394820883693671-0.918758111264374i
0.0798263375340772+0.99680878467442i
0.0798263375340772-0.99680878467442i
-0.155497759378817+0.987836243674863i
-0.155497759378817-0.987836243674863i
0.00205423326532619+0.999997890060065i
0.00205423326532619-0.999997890060065i
0.0149710042183761+0.999887927559605i
0.0149710042183761-0.999887927559605i
0.0146057752437758+0.999893329296654i
0.0146057752437758-0.999893329296654i
0.256087570674416+0.966653585022683i
0.256087570674416-0.966653585022683i
-0.344222220165383+0.938888204560902i
-0.344222220165383-0.938888204560902i
-0.726985673970278+0.686652625075641i
-0.726985673970278-0.686652625075641i
-0.986818747324512+0.161829409901944i
-0.986818747324512-0.161829409901944i
-0.982170328815719+0.187993199903666i
-0.982170328815719-0.187993199903666i
0.280995297360723+0.959709144925272i
0.280995297360723-0.959709144925272i
0.281060937667198+0.959689923522006i
0.281060937667198-0.959689923522006i
-0.962209818845257+0.272309134100453i
-0.962209818845257-0.272309134100453i
-0.962058875469954+0.272841932492535i
-0.962058875469954-0.272841932492535i
-0.810835207032834+0.585274521369061i
-0.810835207032834-0.585274521369061i
-0.809070287951724+0.587711891550138i
-0.809070287951724-0.587711891550138i
-0.881553519709818+0.472084093692548i
-0.881553519709818-0.472084093692548i
-0.88155421540201+0.472082794578218i
-0.88155421540201-0.472082794578218i
-0.680899518438262+0.732376846789668i
-0.680899518438262-0.732376846789668i
-0.680919979562238+0.732357823304869i
-0.680919979562238-0.732357823304869i
0.478906155042763+0.877866101309157i
0.478906155042763-0.877866101309157i
-0.648474871182507+0.761236060088233i
-0.648474871182507-0.761236060088233i
0.479698681385662+0.877433287972665i
0.479698681385662-0.877433287972665i
0.479663005132749+0.877452791478258i
0.479663005132749-0.877452791478258i
-0.53966498004481+0.841879866318028i
-0.53966498004481-0.841879866318028i
-0.54139410217181+0.840768949314935i
-0.54139410217181-0.840768949314935i
-0.587222997512896+0.80942519799724i
-0.587222997512896-0.80942519799724i
-0.587215335374856+0.809430756681232i
-0.587215335374856-0.809430756681232i
-0.55063023101393+0.834749272621689i
-0.55063023101393-0.834749272621689i
-0.550612861723361+0.834760729762093i
-0.550612861723361-0.834760729762093i
