-0.850677916404351+0.52568724783764i
-0.850677916404351-0.52568724783764i
-0.850888758791879+0.525345905246048i
-0.850888758791879-0.525345905246048i
-0.987248631785898+0.159185858640065i
-0.987248631785898-0.159185858640065i
-0.987187251271823+0.159566066183249i
-0.987187251271823-0.159566066183249i
-0.987491133042363+0.15767454494542i
-0.987491133042363-0.15767454494542i
-0.987491207687611+0.157674077453263i
-0.987491207687611-0.157674077453263i
0.00218005167387948+0.999997623684054i
0.00218005167387948-0.999997623684054i
-0.368600288817571+0.929587986848095i
-0.368600288817571-0.929587986848095i
-0.369176898023602+0.929359142724725i
-0.369176898023602-0.929359142724725i
-0.625983079503274+0.779836639414804i
-0.625983079503274-0.779836639414804i
-0.515549890186896+0.856859562360944i
-0.515549890186896-0.856859562360944i
-0.515677432309772+0.856782810685449i
-0.515677432309772-0.856782810685449i
0.187777569409467+0.982211578199246i
0.187777569409467-0.982211578199246i
0.187835585238087+0.982200485054i
0.187835585238087-0.982200485054i
-0.624578173724039+0.780962294163716i
-0.624578173724039-0.780962294163716i
0.463622273242607+0.886032948369888i
0.463622273242607-0.886032948369888i
0.475548874967651+0.879689300484398i
0.475548874967651-0.879689300484398i
0.597968235715847+0.801519797651854i
0.597968235715847-0.801519797651854i
0.493967217568404+0.869480527642769i
0.493967217568404-0.869480527642769i
0.493974797364618+0.869476221383214i
0.493974797364618-0.869476221383214i
0.974835998043472+0.222923247377292i
0.974835998043472-0.222923247377292i
0.93718956453648+0.348820466268034i
0.93718956453648-0.348820466268034i
0.907415583049682+0.420234407381029i
0.907415583049682-0.420234407381029i
0.713112960865034+0.701049145365737i
0.713112960865034-0.701049145365737i
0.88735359566397+0.461089572025649i
0.88735359566397-0.461089572025649i
0.88260587440186+0.470113678090231i
0.88260587440186-0.470113678090231i
0.882529162937968+0.470257670241366i
0.882529162937968-0.470257670241366i
0.78525520464725+0.61917223828665i
0.78525520464725-0.61917223828665i
0.713134145961707+0.701027595060256i
0.713134145961707-0.701027595060256i
-0.657261301324822+0.753662777067695i
-0.657261301324822-0.753662777067695i
-0.657276836064702+0.75364922910414i
-0.657276836064702-0.75364922910414i
0.676985135116925+0.735996687382439i
0.676985135116925-0.735996687382439i
0.672781978866892+0.739840799702457i
0.672781978866892-0.739840799702457i
0.672809442622434+0.739815824317451i
0.672809442622434-0.739815824317451i
-0.658839797033585+0.752283272083138i
-0.658839797033585-0.752283272083138i
-0.658839899336163+0.752283182487637i
-0.658839899336163-0.752283182487637i
0.999127609498173+0.0417614325641772i
0.999127609498173-0.0417614325641772i
0.76829541845224+0.640095422107432i
0.76829541845224-0.640095422107432i
0.768297445714746+0.640092988811205i
0.768297445714746-0.640092988811205i
1.00015874285614+0i
0.999999979896005+0.000200523177080581i
0.999999979896005-0.000200523177080581i
0.999841282337074+0i
