0.977674364655015+0.210125762526019i
0.977674364655015-0.210125762526019i
0.978132612530023+0.207982190754026i
0.978132612530023-0.207982190754026i
0.707408760853249+0.706804672178475i
0.707408760853249-0.706804672178475i
0.999967425997436+0.0080713648298306i
0.999967425997436-0.0080713648298306i
0.999999985488524+0.000170333593690067i
0.999999985488524-0.000170333593690067i
0.936319564254993+0.351149075963228i
0.936319564254993-0.351149075963228i
0.707467633035343+0.706745744770379i
0.707467633035343-0.706745744770379i
0.936339284185957+0.35109648936833i
0.936339284185957-0.35109648936833i
0.643352820279398+0.765569819520801i
0.643352820279398-0.765569819520801i
0.643343399665913+0.765577736111159i
0.643343399665913-0.765577736111159i
0.441402009086429+0.897309459181735i
0.441402009086429-0.897309459181735i
0.437968633385584+0.89899025319609i
0.437968633385584-0.89899025319609i
-0.0217012663551572+0.999764498725325i
-0.0217012663551572-0.999764498725325i
0.00246523908956905+0.999996961292103i
0.00246523908956905-0.999996961292103i
0.00607557917867765+0.999981543486716i
0.00607557917867765-0.999981543486716i
0.00629500154755241+0.999980186269729i
0.00629500154755241-0.999980186269729i
-0.0849413081731588+0.996385955376474i
-0.0849413081731588-0.996385955376474i
-0.628517820490617+0.777795183512757i
-0.628517820490617-0.777795183512757i
-0.999889926500596+0.0148368910674752i
-0.999889926500596-0.0148368910674752i
-0.992116247252594+0.12532098960052i
-0.992116247252594-0.12532098960052i
-0.795125496575185+0.606444921640892i
-0.795125496575185-0.606444921640892i
-0.989696613915351+0.143180348499285i
-0.989696613915351-0.143180348499285i
-0.989708502251143+0.143098149408985i
-0.989708502251143-0.143098149408985i
-0.475019840888147+0.879975084230478i
-0.475019840888147-0.879975084230478i
-0.848575340976065+0.529074559502413i
-0.848575340976065-0.529074559502413i
-0.852851659505723+0.522153278951644i
-0.852851659505723-0.522153278951644i
-0.853286704574855+0.521442038761639i
-0.853286704574855-0.521442038761639i
-0.879882168772179+0.475191927329378i
-0.879882168772179-0.475191927329378i
-0.500257430830044+0.865876724926199i
-0.500257430830044-0.865876724926199i
-0.500244201509486+0.865884367988078i
-0.500244201509486-0.865884367988078i
-0.186797093228224+0.98239851583749i
-0.186797093228224-0.98239851583749i
-0.903778970242427+0.427999501081982i
-0.903778970242427-0.427999501081982i
-0.903447226877492+0.428699321477143i
-0.903447226877492-0.428699321477143i
-0.897627121926611+0.440755656008881i
-0.897627121926611-0.440755656008881i
-0.351752115267481+0.936093183585358i
-0.351752115267481-0.936093183585358i
-0.334710476231732+0.942321015381938i
-0.334710476231732-0.942321015381938i
-0.317128870785895+0.948382453092892i
-0.317128870785895-0.948382453092892i
-0.28334913515561+0.962489665593047i
-0.28334913515561-0.962489665593047i
-0.281470855163481+0.956109462110676i
-0.281470855163481-0.956109462110676i
-0.284543723218821+0.959622239787268i
-0.284543723218821-0.959622239787268i
-0.284021131722514+0.957859802989912i
-0.284021131722514-0.957859802989912i
