1.06246993524825+0i
0.991921844623764+0.126850518170203i
0.991921844623764-0.126850518170203i
0.992270963173439+0.124090029583345i
0.992270963173439-0.124090029583345i
0.685017091876452+0.728526994907761i
0.685017091876452-0.728526994907761i
0.999999989820959+0.000142430653692238i
0.999999989820959-0.000142430653692238i
0.941203103081475+0i
0.790261541460739+0.612769692424261i
0.790261541460739-0.612769692424261i
0.789859468623047+0.613287876686575i
0.789859468623047-0.613287876686575i
0.654905490910088+0.755710788905079i
0.654905490910088-0.755710788905079i
0.634937176912344+0.772563771534395i
0.634937176912344-0.772563771534395i
0.628697861524403+0.777649663172918i
0.628697861524403-0.777649663172918i
0.602802831142373+0.797890183728741i
0.602802831142373-0.797890183728741i
0.527879586864313+0.849319221692808i
0.527879586864313-0.849319221692808i
0.425688277880082+0.904869873901116i
0.425688277880082-0.904869873901116i
-0.668851367597322+0.743396157881863i
-0.668851367597322-0.743396157881863i
-0.931856337773012+0.362827458925961i
-0.931856337773012-0.362827458925961i
-0.957693843851629+0.28778898651403i
-0.957693843851629-0.28778898651403i
-0.973834171333215+0.227259776260244i
-0.973834171333215-0.227259776260244i
-0.979019019483716+0.203768885844967i
-0.979019019483716-0.203768885844967i
-0.873863048723929+0.486172162975828i
-0.873863048723929-0.486172162975828i
-0.986650676640971+0.162850981724116i
-0.986650676640971-0.162850981724116i
-0.874873409185301+0.484351646923091i
-0.874873409185301-0.484351646923091i
-0.761474383661322+0.648195003119415i
-0.761474383661322-0.648195003119415i
-0.986537823311512+0.163533247811962i
-0.986537823311512-0.163533247811962i
-0.410065116752323+0.912056247687834i
-0.410065116752323-0.912056247687834i
-0.634846942799395+0.772637922099396i
-0.634846942799395-0.772637922099396i
-0.631763754656827+0.775160988017177i
-0.631763754656827-0.775160988017177i
-0.61715681034775+0.786840181614562i
-0.61715681034775-0.786840181614562i
-0.487185468787145+0.873298527989971i
-0.487185468787145-0.873298527989971i
-0.490609124179007+0.871379760642084i
-0.490609124179007-0.871379760642084i
-0.616355245039602+0.787468229108336i
-0.616355245039602-0.787468229108336i
0.300501873429508+0.953781223728652i
0.300501873429508-0.953781223728652i
-0.232071977918764+0.972698615169325i
-0.232071977918764-0.972698615169325i
-0.130129296741462+0.991497032835216i
-0.130129296741462-0.991497032835216i
-0.135861003440823+0.990727908021364i
-0.135861003440823-0.990727908021364i
0.142430073509341+0.989804866073777i
0.142430073509341-0.989804866073777i
0.00350114107909499+0.999993870983677i
0.00350114107909499-0.999993870983677i
-0.0486046904927242+0.998818093386556i
-0.0486046904927242-0.998818093386556i
0.116899550249783+0.99314374340416i
0.116899550249783-0.99314374340416i
0.11684097489161+0.993150636357498i
0.11684097489161-0.993150636357498i
-0.028765573368749+0.999586185074346i
-0.028765573368749-0.999586185074346i
-0.0259404696847905+0.999663488793833i
-0.0259404696847905-0.999663488793833i
