-0.977938337203719+0.208893773537286i
-0.977938337203719-0.208893773537286i
-0.978189264868956+0.207715579797354i
-0.978189264868956-0.207715579797354i
-0.818677143318944+0.574254067738626i
-0.818677143318944-0.574254067738626i
-0.818805016017261+0.574071724656572i
-0.818805016017261-0.574071724656572i
-0.90319493675691+0.429230596867582i
-0.90319493675691-0.429230596867582i
-0.903198474005818+0.429223153648917i
-0.903198474005818-0.429223153648917i
-0.598111754956046+0.801412707977353i
-0.598111754956046-0.801412707977353i
-0.598085005372337+0.801432671078982i
-0.598085005372337-0.801432671078982i
-0.868701168874244+0.495336531121709i
-0.868701168874244-0.495336531121709i
-0.868686988779081+0.495361398771982i
-0.868686988779081-0.495361398771982i
-0.50825934700776+0.861204061863023i
-0.50825934700776-0.861204061863023i
-0.507922635026697+0.861402691438575i
-0.507922635026697-0.861402691438575i
-0.386837281069414+0.922147991361673i
-0.386837281069414-0.922147991361673i
-0.389520144936786+0.921017945908796i
-0.389520144936786-0.921017945908796i
-0.184680843063656+0.982798547527313i
-0.184680843063656-0.982798547527313i
-0.187844163700603+0.982198843905833i
-0.187844163700603-0.982198843905833i
0.00223068703851012+0.999997512013677i
0.00223068703851012-0.999997512013677i
0.497307499859222+0.867574347429065i
0.497307499859222-0.867574347429065i
0.578249602814978+0.81585991160534i
0.578249602814978-0.81585991160534i
0.594664299543164+0.803974109904314i
0.594664299543164-0.803974109904314i
0.660455136603256+0.750865507509242i
0.660455136603256-0.750865507509242i
0.933786980714784+0.357829390480981i
0.933786980714784-0.357829390480981i
0.795640463246718+0.605769140131731i
0.795640463246718-0.605769140131731i
0.736397760120543+0.676548844392482i
0.736397760120543-0.676548844392482i
0.953503211995503+0.301382851114576i
0.953503211995503-0.301382851114576i
0.736436390156991+0.676506794653127i
0.736436390156991-0.676506794653127i
0.974016738572388+0.226476028016707i
0.974016738572388-0.226476028016707i
0.980661945553764+0.19570934206276i
0.980661945553764-0.19570934206276i
0.756814719693142+0.653629466926866i
0.756814719693142-0.653629466926866i
0.756899753085365+0.653530996784988i
0.756899753085365-0.653530996784988i
0.164732853509704+0.986338220152174i
0.164732853509704-0.986338220152174i
0.992993104639211+0.118172305651487i
0.992993104639211-0.118172305651487i
0.993634704098053+0.112650230642067i
0.993634704098053-0.112650230642067i
0.239537878998875+0.970887018207291i
0.239537878998875-0.970887018207291i
0.356303314541595+0.934370347190514i
0.356303314541595-0.934370347190514i
1.00185011766272+0i
0.342027831083346+0.939689822519274i
0.342027831083346-0.939689822519274i
0.200012662466017+0.979793312059486i
0.200012662466017-0.979793312059486i
0.200058700587583+0.979783912821379i
0.200058700587583-0.979783912821379i
0.342133601170368+0.939651317634599i
0.342133601170368-0.939651317634599i
0.998153298926191+0i
0.999999987311512+0.000159320317492129i
0.999999987311512-0.000159320317492129i
