-5.12824158138692e-12+0.999999999910912i
-5.12824158138692e-12-0.999999999910912i
-5.12824158138692e-12+0.999999999910912i
-5.12824158138692e-12-0.999999999910912i
-5.12824158138692e-12+0.999999999910912i
-5.12824158138692e-12-0.999999999910912i
-5.12824158138692e-12+0.999999999910912i
-5.12824158138692e-12-0.999999999910912i
-5.12824158138692e-12+0.999999999910912i
-5.12824158138692e-12-0.999999999910912i
-5.12824158138692e-12+0.999999999910912i
-5.12824158138692e-12-0.999999999910912i
-5.12824158138692e-12+0.999999999910912i
-5.12824158138692e-12-0.999999999910912i
-5.12824158138692e-12+0.999999999910912i
-5.12824158138692e-12-0.999999999910912i
-5.12824158138692e-12+0.999999999910912i
-5.12824158138692e-12-0.999999999910912i
-5.12824158138692e-12+0.999999999910912i
-5.12824158138692e-12-0.999999999910912i
0.999999983325063+0.000182536437003179i
0.999999983325063-0.000182536437003179i
-5.12823117304606e-12+0.999999999910912i
-5.12823117304606e-12-0.999999999910912i
-5.12824158138692e-12+0.999999999910912i
-5.12824158138692e-12-0.999999999910912i
-5.12824158138692e-12+0.999999999910912i
-5.12824158138692e-12-0.999999999910912i
-5.12824158138692e-12+0.999999999910912i
-5.12824158138692e-12-0.999999999910912i
-5.12824158138692e-12+0.999999999910912i
-5.12824158138692e-12-0.999999999910912i
-5.12824158138692e-12+0.999999999910912i
-5.12824158138692e-12-0.999999999910912i
-5.12824158138692e-12+0.999999999910912i
-5.12824158138692e-12-0.999999999910912i
-5.12824158138692e-12+0.999999999910912i
-5.12824158138692e-12-0.999999999910912i
-5.12824158138692e-12+0.999999999910912i
-5.12824158138692e-12-0.999999999910912i
-5.12824158138692e-12+0.999999999910912i
-5.12824158138692e-12-0.999999999910912i
-5.12824158138692e-12+0.999999999910912i
-5.12824158138692e-12-0.999999999910912i
-5.12824158138692e-12+0.999999999910912i
-5.12824158138692e-12-0.999999999910912i
-5.12824158138692e-12+0.999999999910912i
-5.12824158138692e-12-0.999999999910912i
-5.12824158138692e-12+0.999999999910912i
-5.12824158138692e-12-0.999999999910912i
-5.12824158138692e-12+0.999999999910912i
-5.12824158138692e-12-0.999999999910912i
-5.12824158138692e-12+0.999999999910912i
-5.12824158138692e-12-0.999999999910912i
-5.12824158138692e-12+0.999999999910912i
-5.12824158138692e-12-0.999999999910912i
-5.12824158138692e-12+0.999999999910912i
-5.12824158138692e-12-0.999999999910912i
-5.12824158138692e-12+0.999999999910912i
-5.12824158138692e-12-0.999999999910912i
-5.12824158138692e-12+0.999999999910912i
-5.12824158138692e-12-0.999999999910912i
-5.12824158138692e-12+0.999999999910912i
-5.12824158138692e-12-0.999999999910912i
-5.12824158138692e-12+0.999999999910912i
-5.12824158138692e-12-0.999999999910912i
-5.12824158138692e-12+0.999999999910912i
-5.12824158138692e-12-0.999999999910912i
-5.12824158138692e-12+0.999999999910912i
-5.12824158138692e-12-0.999999999910912i
-5.12824158138692e-12+0.999999999910912i
-5.12824158138692e-12-0.999999999910912i
-5.12824158138692e-12+0.999999999910912i
-5.12824158138692e-12-0.999999999910912i
-5.12824158138692e-12+0.999999999910912i
-5.12824158138692e-12-0.999999999910912i
-5.12824158138692e-12+0.999999999910912i
-5.12824158138692e-12-0.999999999910912i
-5.12824158138692e-12+0.999999999910912i
-5.12824158138692e-12-0.999999999910912i
-5.12824158138692e-12+0.999999999910912i
-5.12824158138692e-12-0.999999999910912i
