0.62869869463547+0.777648989729883i
0.62869869463547-0.777648989729883i
1.0708293768999+0i
0.989394692216511+0.145251997619239i
0.989394692216511-0.145251997619239i
0.990135131894135+0.140115739268782i
0.990135131894135-0.140115739268782i
0.933855590402672+0i
0.838254846693378+0.545278655101199i
0.838254846693378-0.545278655101199i
0.831319094778546+0.555795432130498i
0.831319094778546-0.555795432130498i
0.999999991904565+0.000126928284465164i
0.999999991904565-0.000126928284465164i
0.627228794180606+0.778835052892005i
0.627228794180606-0.778835052892005i
0.306791183433889+0.951776848517194i
0.306791183433889-0.951776848517194i
0.280065635553018+0.959980853664371i
0.280065635553018-0.959980853664371i
0.266973458384614+0.963703881409561i
0.266973458384614-0.963703881409561i
0.229547199324741+0.973297529960088i
0.229547199324741-0.973297529960088i
0.16689998519496+0.985973830036483i
0.16689998519496-0.985973830036483i
-0.626581350728187+0.77935602252218i
-0.626581350728187-0.77935602252218i
-0.895561292441708+0.444938164861194i
-0.895561292441708-0.444938164861194i
-0.729743764991741+0.683720730563332i
-0.729743764991741-0.683720730563332i
-0.729024184088679+0.684487939232215i
-0.729024184088679-0.684487939232215i
-0.768638499784093+0.6396834029196i
-0.768638499784093-0.6396834029196i
-0.759126580146165+0.650943034586915i
-0.759126580146165-0.650943034586915i
-0.830877891022025+0.556454786641733i
-0.830877891022025-0.556454786641733i
-0.835987183241673+0.548748967590505i
-0.835987183241673-0.548748967590505i
-0.837304306339115+0.546737138450207i
-0.837304306339115-0.546737138450207i
0.0807324343271298+0.996735808858873i
0.0807324343271298-0.996735808858873i
-0.962053304217894+0.272861574652854i
-0.962053304217894-0.272861574652854i
-0.459748429185332+0.888049199432532i
-0.459748429185332-0.888049199432532i
-0.454459203523199+0.890767552397213i
-0.454459203523199-0.890767552397213i
-0.982064437459392+0.188545590956676i
-0.982064437459392-0.188545590956676i
-0.363899651575265+0.931438158486131i
-0.363899651575265-0.931438158486131i
-0.457822847907487+0.889043440961446i
-0.457822847907487-0.889043440961446i
0.00376511681453173+0.999992911917842i
0.00376511681453173-0.999992911917842i
-0.309732123883488+0.950823858671305i
-0.309732123883488-0.950823858671305i
-0.310098835796446+0.950704323915544i
-0.310098835796446-0.950704323915544i
-0.0304337223280301+0.999536786321579i
-0.0304337223280301-0.999536786321579i
-0.158828274052422+0.987306223051914i
-0.158828274052422-0.987306223051914i
-0.999374085439428+0.0353756493750126i
-0.999374085439428-0.0353756493750126i
-0.119434350785797+0.99284210015659i
-0.119434350785797-0.99284210015659i
-0.125490760902935+0.992094788271183i
-0.125490760902935-0.992094788271183i
-0.0762797821082929+0.99708645299706i
-0.0762797821082929-0.99708645299706i
-0.998697962390392+0.0510135264413143i
-0.998697962390392-0.0510135264413143i
-0.998655685664905+0.0518345584916327i
-0.998655685664905-0.0518345584916327i
-0.0755806310688297+0.997139693381348i
-0.0755806310688297-0.997139693381348i
