-0.219181163115467+0.975684177828513i
-0.219181163115467-0.975684177828513i
-0.378417629400573+0.925634968495146i
-0.378417629400573-0.925634968495146i
-0.612423287263252+0.79053002106988i
-0.612423287263252-0.79053002106988i
-0.753936324880834+0.656947497860564i
-0.753936324880834-0.656947497860564i
-0.701237654551695+0.71292759228261i
-0.701237654551695-0.71292759228261i
-0.70017121746369+0.713974975916046i
-0.70017121746369-0.713974975916046i
-0.973124923609664+0.230277838266082i
-0.973124923609664-0.230277838266082i
-0.973124733599503+0.230278641223822i
-0.973124733599503-0.230278641223822i
-0.563203899906011+0.826317957121466i
-0.563203899906011-0.826317957121466i
-0.563213510962338+0.826311406310865i
-0.563213510962338-0.826311406310865i
-0.689076998423548+0.72468813308973i
-0.689076998423548-0.72468813308973i
-0.688887074915531+0.724868676390283i
-0.688887074915531-0.724868676390283i
0.0023834126677541+0.999997159667548i
0.0023834126677541-0.999997159667548i
-0.04682244907771+0.998903227667754i
-0.04682244907771-0.998903227667754i
-0.0468084665306542+0.998903882985628i
-0.0468084665306542-0.998903882985628i
0.271325003705794+0.962487786794282i
0.271325003705794-0.962487786794282i
0.218300869011037+0.975881513302559i
0.218300869011037-0.975881513302559i
0.139543566033792+0.990215931831274i
0.139543566033792-0.990215931831274i
0.139858143147156+0.990171549918008i
0.139858143147156-0.990171549918008i
0.113842015102398+0.993498865349134i
0.113842015102398-0.993498865349134i
0.113871874074328+0.993495443445681i
0.113871874074328-0.993495443445681i
0.459508692459643+0.888173272030053i
0.459508692459643-0.888173272030053i
0.459509188218524+0.888173015542351i
0.459509188218524-0.888173015542351i
-0.906625924719309+0.42193533793777i
-0.906625924719309-0.42193533793777i
0.945141802269475+0.326660330785605i
0.945141802269475-0.326660330785605i
0.945217264089249+0.326441911782114i
0.945217264089249-0.326441911782114i
-0.901704290669438+0.432353294205855i
-0.901704290669438-0.432353294205855i
0.913453146773066+0.406943913387932i
0.913453146773066-0.406943913387932i
0.82918738295592+0.558970734198504i
0.82918738295592-0.558970734198504i
0.913453469987269+0.406943187879235i
0.913453469987269-0.406943187879235i
1.0001629504602+0i
0.999999976135627+0.000218475432832835i
0.999999976135627-0.000218475432832835i
0.999837076086696+0i
0.856937267622108+0.51542072065549i
0.856937267622108-0.51542072065549i
0.857017116869343+0.515287940198155i
0.857017116869343-0.515287940198155i
-0.901668601004319+0.432427719722005i
-0.901668601004319-0.432427719722005i
0.832951762460451+0.553345605510967i
0.832951762460451-0.553345605510967i
-0.854383779976192+0.519642524573476i
-0.854383779976192-0.519642524573476i
0.822958197355758+0.568101931693954i
0.822958197355758-0.568101931693954i
0.82295824557388+0.568101861845106i
0.82295824557388-0.568101861845106i
-0.853781460670003+0.520631556262692i
-0.853781460670003-0.520631556262692i
-0.853785064872856+0.520625645699869i
-0.853785064872856-0.520625645699869i
