1.00062542030343+0i
0.999374937449603+0i
-0.0756295394141822+0.997135917287051i
-0.0756295394141822-0.997135917287051i
-0.0673302938771492+0.997730673659121i
-0.0673302938771492-0.997730673659121i
-0.0594534323859855+0.998231013254415i
-0.0594534323859855-0.998231013254415i
-0.0520112107805882+0.998646434511798i
-0.0520112107805882-0.998646434511798i
-0.0450155676344067+0.998986219423258i
-0.0450155676344067-0.998986219423258i
-0.038477990998784+0.999259382144919i
-0.038477990998784-0.999259382144919i
-0.0324097645377815+0.999474600166879i
-0.0324097645377815-0.999474600166879i
-0.0268218110445636+0.999640165379104i
-0.0268218110445636-0.999640165379104i
-0.0217250520583746+0.999763918342952i
-0.0217250520583746-0.999763918342952i
-0.0171302204149271+0.999853202387917i
-0.0171302204149271-0.999853202387917i
-0.0130484283321124+0.999914801226728i
-0.0130484283321124-0.999914801226728i
-8.87833011150585e-05+0.99999993232194i
-8.87833011150585e-05-0.99999993232194i
-0.000779789410288053+0.999999632191411i
-0.000779789410288053-0.999999632191411i
-0.00209606202081672+0.999997739418645i
-0.00209606202081672-0.999997739418645i
-0.00399963414701351+0.999991937491951i
-0.00399963414701351-0.999991937491951i
-0.00949094120925556+0.99995489577952i
-0.00949094120925556-0.99995489577952i
-0.00647021277670295+0.999979003887043i
-0.00647021277670295-0.999979003887043i
-0.000375465775096485+0.999999865762218i
-0.000375465775096485-0.999999865762218i
-0.00141591306575475+0.999998933793169i
-0.00141591306575475-0.999998933793169i
-0.00306042373055682+0.999995253010167i
-0.00306042373055682-0.999995253010167i
-0.00528519035244018+0.999985969292097i
-0.00528519035244018-0.999985969292097i
-0.0080693636316431+0.999967378025498i
-0.0080693636316431-0.999967378025498i
-0.0113982326285733+0.999934973740728i
-0.0113982326285733-0.999934973740728i
-0.112789172123612+0.993618872375849i
-0.112789172123612-0.993618872375849i
-0.102932071149567+0.994688318347653i
-0.102932071149567-0.994688318347653i
-0.0934438080862038+0.995624486266299i
-0.0934438080862038-0.995624486266299i
-0.0843384197389178+0.996437100286789i
-0.0843384197389178-0.996437100286789i
-0.0152575314707427+0.999883532602461i
-0.0152575314707427-0.999883532602461i
-0.0196352199476281+0.999807145773978i
-0.0196352199476281-0.999807145773978i
-0.0245191533003364+0.999699295408378i
-0.0245191533003364-0.999699295408378i
-0.0298981368560009+0.999552885542216i
-0.0298981368560009-0.999552885542216i
-0.133551341431575+0.991041824487331i
-0.133551341431575-0.991041824487331i
-0.123000575640084+0.992406528696515i
-0.123000575640084-0.992406528696515i
-0.14442605515739+0.989515523932986i
-0.14442605515739-0.989515523932986i
-0.035760660390918+0.999360317486202i
-0.035760660390918-0.999360317486202i
-0.155608915418708+0.987818668452885i
-0.155608915418708-0.987818668452885i
-0.178833774260462+0.983879227822063i
-0.178833774260462-0.983879227822063i
-0.16708368518824+0.985942643967335i
-0.16708368518824-0.985942643967335i
-0.0488913571512292+0.998804036272588i
-0.0488913571512292-0.998804036272588i
-0.0420955866365155+0.999113522052598i
-0.0420955866365155-0.999113522052598i
-0.228243230031814+0.97360406538385i
-0.228243230031814-0.97360406538385i
-0.215564661871351+0.976489491079922i
-0.215564661871351-0.976489491079922i
-0.203091704633674+0.979159645082549i
-0.203091704633674-0.979159645082549i
-0.190842207579798+0.981620651895846i
-0.190842207579798-0.981620651895846i
-0.0561364755966392+0.998423038122372i
-0.0561364755966392-0.998423038122372i
-0.0638189648537515+0.997961425051297i
-0.0638189648537515-0.997961425051297i
-0.071926725916967+0.997409851282992i
-0.071926725916967-0.997409851282992i
-0.0893673785081286+0.99599866224814i
-0.0893673785081286-0.99599866224814i
-0.0804471461293379+0.99675880790807i
-0.0804471461293379-0.99675880790807i
-0.098674049150457+0.995119738824812i
-0.098674049150457-0.995119738824812i
-0.241109308348863+0.970497886719899i
-0.241109308348863-0.970497886719899i
-0.108353483711607+0.994112359911974i
-0.108353483711607-0.994112359911974i
-0.334872155374629+0.942263484852589i
-0.334872155374629-0.942263484852589i
-0.254144620351124+0.967166147631084i
-0.254144620351124-0.967166147631084i
-0.267330717825897+0.963604758666664i
-0.267330717825897-0.963604758666664i
-0.280649055238081+0.95981037180236i
-0.280649055238081-0.95981037180236i
-0.11839148431139+0.992966926411797i
-0.11839148431139-0.992966926411797i
-0.294081001576432+0.955780416681044i
-0.294081001576432-0.955780416681044i
-0.321211151849558+0.947007514742453i
-0.321211151849558-0.947007514742453i
-0.307607913214234+0.951513116288325i
-0.307607913214234-0.951513116288325i
-0.128773519966825+0.991673958496094i
-0.128773519966825-0.991673958496094i
-0.139484554728593+0.990224175250919i
-0.139484554728593-0.990224175250919i
-0.150509213037601+0.988608534184418i
-0.150509213037601-0.988608534184418i
-0.161831647110738+0.986818308420975i
-0.161831647110738-0.986818308420975i
-0.173435684560247+0.984845123809237i
-0.173435684560247-0.984845123809237i
-0.197421883507593+0.980318546094328i
-0.197421883507593-0.980318546094328i
-0.18530472672301+0.982681032436855i
-0.18530472672301-0.982681032436855i
-0.348572460185458+0.937281747173142i
-0.348572460185458-0.937281747173142i
-0.362293769438457+0.932063869289162i
