1.00186840725586+0i
0.998135085011029+0i
0.42488130747561+0.905248750725815i
0.42488130747561-0.905248750725815i
0.423574652326219+0.905860883615926i
0.423574652326219-0.905860883615926i
0.420959558940638+0.907079090898839i
0.420959558940638-0.907079090898839i
0.41703249766925+0.908891261136559i
0.41703249766925-0.908891261136559i
0.411788290174149+0.91127922968257i
0.411788290174149-0.91127922968257i
0.405220244948868+0.914218784299982i
0.405220244948868-0.914218784299982i
0.397320340126269+0.917679673046756i
0.397320340126269-0.917679673046756i
0.388079457739556+0.921625614012239i
0.388079457739556-0.921625614012239i
0.377487653375019+0.926014315650905i
0.377487653375019-0.926014315650905i
0.365534483941845+0.930797499994977i
0.365534483941845-0.930797499994977i
0.352209360903304+0.935920944912328i
0.352209360903304-0.935920944912328i
0.337501965621108+0.941324533139847i
0.337501965621108-0.941324533139847i
0.424390925177577+0.905478751224993i
0.424390925177577-0.905478751224993i
0.42242901678956+0.90639569323069i
0.42242901678956-0.90639569323069i
0.40865848391929+0.912687062968795i
0.40865848391929-0.912687062968795i
0.264678248123712+0.964336507529646i
0.264678248123712-0.964336507529646i
0.284996428195026+0.958528301553845i
0.284996428195026-0.958528301553845i
0.303903078130985+0.952702672699273i
0.303903078130985-0.952702672699273i
0.3214026794942+0.946942329773881i
0.3214026794942-0.946942329773881i
0.419156172990547+0.907913834370621i
0.419156172990547-0.907913834370621i
0.414568001738374+0.91001802257931i
0.414568001738374-0.91001802257931i
0.401420183700604+0.915893700069304i
0.401420183700604-0.915893700069304i
0.392844406925122+0.919604647869722i
0.392844406925122-0.919604647869722i
0.382921503759164+0.923780580832466i
0.382921503759164-0.923780580832466i
0.37164111761773+0.928376175255672i
0.37164111761773-0.928376175255672i
0.358992576752846+0.933340118515324i
0.358992576752846-0.933340118515324i
0.344965229004096+0.938615172504266i
0.344965229004096-0.938615172504266i
0.32954891636119+0.944138214273261i
0.32954891636119-0.944138214273261i
0.242946857518428+0.970039331850272i
0.242946857518428-0.970039331850272i
0.312734387923947+0.949840335814076i
0.312734387923947-0.949840335814076i
-0.979177328670803+0.203006399305222i
-0.979177328670803-0.203006399305222i
-0.982968601251423+0.183773021160743i
-0.982968601251423-0.183773021160743i
-0.988920599029089+0.14844487907604i
-0.988920599029089-0.14844487907604i
-0.991651923897147+0.128942867726443i
-0.991651923897147-0.128942867726443i
-0.99563980395489+0.093280266210708i
-0.99563980395489-0.093280266210708i
-0.997287656890716+0.0736012057812107i
-0.997287656890716-0.0736012057812107i
-0.999287707817009+0.0377345740084908i
-0.999287707817009-0.0377345740084908i
-0.99983847666595+0.0179676165897528i
-0.99983847666595-0.0179676165897528i
0.219803988013167+0.975543794093397i
0.219803988013167-0.975543794093397i
0.294513848268739+0.955646932425453i
0.294513848268739-0.955646932425453i
0.19525536661869+0.980752178613277i
0.19525536661869-0.980752178613277i
-0.971294941861919+0.237877958488943i
-0.971294941861919-0.237877958488943i
-0.966478376762219+0.256747720604752i
-0.966478376762219-0.256747720604752i
-0.956707233321163+0.291051627082672i
-0.956707233321163-0.291051627082672i
-0.950912822777254+0.3094586462107i
-0.950912822777254-0.3094586462107i
-0.939299676194052+0.343097494517789i
-0.939299676194052-0.343097494517789i
0.274881437537206+0.961477855829831i
0.274881437537206-0.961477855829831i
-0.932589678443427+0.360938148661593i
-0.932589678443427-0.360938148661593i
-0.919183146422661+0.393830049815255i
-0.919183146422661-0.393830049815255i
-0.911636981672403+0.410996197327837i
-0.911636981672403-0.410996197327837i
-0.896483755998303+0.443076327781629i
-0.896483755998303-0.443076327781629i
-0.888200552366822+0.459455813141995i
-0.888200552366822-0.459455813141995i
-0.972118508517906+0.23448976220002i
-0.972118508517906-0.23448976220002i
-0.97829121299646+0.207234395239225i
-0.97829121299646-0.207234395239225i
-0.983612793539822+0.180293399298353i
-0.983612793539822-0.180293399298353i
-0.999132020382399+0.0416535525987445i
-0.999132020382399-0.0416535525987445i
-0.999899672281581+0.0141585474385954i
-0.999899672281581-0.0141585474385954i
-0.997553583777314+0.0699047415799221i
-0.997553583777314-0.0699047415799221i
-0.9952545125307+0.09730499062746i
-0.9952545125307-0.09730499062746i
-0.992111480777639+0.12535805211074i
-0.992111480777639-0.12535805211074i
-0.988292299801486+0.152571718213757i
