0.825482229192111+0.564427650574878i
0.825482229192111-0.564427650574878i
0.885033693851481+0.465526187350592i
0.885033693851481-0.465526187350592i
0.862000620598356+0.506907177950046i
0.862000620598356-0.506907177950046i
0.916889322632819+0.399140853370319i
0.916889322632819-0.399140853370319i
0.917523071374131+0.397682468866471i
0.917523071374131-0.397682468866471i
0.951612366054081+0.30729987478366i
0.951612366054081-0.30729987478366i
0.956082305025889+0.293098239057631i
0.956082305025889-0.293098239057631i
0.974830825891065+0.222944564234448i
0.974830825891065-0.222944564234448i
0.985055772405138+0.172235492284479i
0.985055772405138-0.172235492284479i
0.974966023359981+0.222352578210874i
0.974966023359981-0.222352578210874i
0.990684480986197+0.136174893492422i
0.990684480986197-0.136174893492422i
0.998912016204996+0.0466291597706766i
0.998912016204996-0.0466291597706766i
0.990495606288309+0.137542018651304i
0.990495606288309-0.137542018651304i
0.998049065107286+0.0624340417376112i
0.998049065107286-0.0624340417376112i
0.999481679973803+0.0321764414051163i
0.999481679973803-0.0321764414051163i
1.00088245551489+0i
0.999118198198672+0i
1.00133039476418+0i
0.998671790572306+0i
0.684622940658376+0.728896851873081i
0.684622940658376-0.728896851873081i
0.721690306138923+0.692216052784606i
0.721690306138923-0.692216052784606i
0.794646985504101+0.607071165379764i
0.794646985504101-0.607071165379764i
0.799129602024731+0.601158717848262i
0.799129602024731-0.601158717848262i
0.88461369827431+0.466323790255566i
0.88461369827431-0.466323790255566i
0.916959337731573+0.398979979388775i
0.916959337731573-0.398979979388775i
0.951391749129377+0.307982223944644i
0.951391749129377-0.307982223944644i
0.956075663068814+0.293119904204779i
0.956075663068814-0.293119904204779i
0.636574956386219+0.771214782924231i
0.636574956386219-0.771214782924231i
0.702315775817841+0.711865202202305i
0.702315775817841-0.711865202202305i
0.825504563051673+0.564394986063357i
0.825504563051673-0.564394986063357i
0.985059832443033+0.172212270470464i
0.985059832443033-0.172212270470464i
0.559375167857857+0.828914092295988i
0.559375167857857-0.828914092295988i
0.861989897747578+0.506925411842236i
0.861989897747578-0.506925411842236i
0.998047605733866+0.0624573667125044i
0.998047605733866-0.0624573667125044i
0.375049810065922+0.927004430861028i
0.375049810065922-0.927004430861028i
0.550598816668705+0.834769721933123i
0.550598816668705-0.834769721933123i
0.543638015134711+0.839319768905076i
0.543638015134711-0.839319768905076i
0.793874847380947+0.608080554416222i
0.793874847380947-0.608080554416222i
0.683313180489808+0.730124846899751i
0.683313180489808-0.730124846899751i
0.702298197988695+0.711882544139481i
0.702298197988695-0.711882544139481i
0.917532420375506+0.397660898443902i
0.917532420375506-0.397660898443902i
0.799143659802779+0.601140030209682i
0.799143659802779-0.601140030209682i
0.423365538096032+0.905958459584455i
0.423365538096032-0.905958459584455i
0.439134517516381+0.898421272509862i
0.439134517516381-0.898421272509862i
0.721677501059846+0.692229402858967i
0.721677501059846-0.692229402858967i
0.280927050459313+0.959728638425186i
0.280927050459313-0.959728638425186i
0.636592983023436+0.77119990308339i
0.636592983023436-0.77119990308339i
0.338310574759495+0.941034497142616i
0.338310574759495-0.941034497142616i
0.557301571007712+0.830309649291659i
0.557301571007712-0.830309649291659i
0.420257589466601+0.907404360097467i
0.420257589466601-0.907404360097467i
0.550550273180744+0.834801738560708i
0.550550273180744-0.834801738560708i
0.54362602739243+0.83932753339742i
0.54362602739243-0.83932753339742i
0.43915574356183+0.898410897267549i
0.43915574356183-0.898410897267549i
0.374983044820815+0.927031440336557i
0.374983044820815-0.927031440336557i
0.21804561888815+0.975938525493103i
0.21804561888815-0.975938525493103i
0.181821927916805+0.983331271496328i
0.181821927916805-0.983331271496328i
0.136123101154989+0.990691438086954i
0.136123101154989-0.990691438086954i
0.276476309200783+0.961020251421313i
0.276476309200783-0.961020251421313i
0.11740459244628+0.993084152986208i
0.11740459244628-0.993084152986208i
0.338303025582734+0.941037211106295i
0.338303025582734-0.941037211106295i
0.218069301990904+0.975933233913887i
0.218069301990904-0.975933233913887i
0.181752781624813+0.983344054607658i
0.181752781624813-0.983344054607658i
0.129992673243898+0.991514466175562i
0.129992673243898-0.991514466175562i
0.117405429841631+0.993084053985887i
0.117405429841631-0.993084053985887i
0.00125721242235174+0.999999207892656i
0.00125721242235174-0.999999207892656i
-0.0423535734346787+0.999102683390116i
-0.0423535734346787-0.999102683390116i
-0.161604446556093+0.986855611935419i
-0.161604446556093-0.986855611935419i
-0.146369036052771+0.989229519512792i
-0.146369036052771-0.989229519512792i
-0.0934901345826956+0.995620204284996i
-0.0934901345826956-0.995620204284996i
-0.106969246777763+0.994262317777696i
-0.106969246777763-0.994262317777696i
-0.00735153060459292+0.999972473683087i
-0.00735153060459292-0.999972473683087i
-0.00988833426717803+0.999951102857195i
-0.00988833426717803-0.999951102857195i
-0.0215824604192943+0.999766884776113i
-0.0215824604192943-0.999766884776113i
-0.0142263288875246+0.999898744014482i
-0.0142263288875246-0.999898744014482i
-0.0217181462820088+0.999763948314235i
-0.0217181462820088-0.999763948314235i
-0.0155259546033289+0.999878960070144i
-0.0155259546033289-0.999878960070144i
-0.0116994467862712+0.999931557412303i
-0.0116994467862712-0.999931557412303i
-0.0142009184703639+0.999899105266202i
-0.0142009184703639-0.999899105266202i
-0.0441663289289135+0.999024189881006i
-0.0441663289289135-0.999024189881006i
-0.226928681134487+0.973911201579065i
-0.226928681134487-0.973911201579065i
-0.244674374279839+0.969605304825523i
-0.244674374279839-0.969605304825523i
-0.244782099758022+0.969578051908684i
-0.244782099758022-0.969578051908684i
-0.0951444760118934+0.995463472515605i
-0.0951444760118934-0.995463472515605i
-0.10695636709889+0.994263703372862i
-0.10695636709889-0.994263703372862i
-0.323102996868215+0.946363794986557i
-0.323102996868215-0.946363794986557i
-0.278219693005935+0.960516889450342i
-0.278219693005935-0.960516889450342i
-0.156851691042021+0.987621635766202i
-0.156851691042021-0.987621635766202i
