-0.882810458873629+0.469728660941734i
-0.882810458873629-0.469728660941734i
-0.902048290200568+0.431635104293749i
-0.902048290200568-0.431635104293749i
-0.912816675545595+0.408368997621713i
-0.912816675545595-0.408368997621713i
-0.933290771388535+0.359120714783771i
-0.933290771388535-0.359120714783771i
-0.917712064001878+0.397246191487706i
-0.917712064001878-0.397246191487706i
-0.95106732107169+0.308983704983618i
-0.95106732107169-0.308983704983618i
-0.960299431835304+0.278970424561112i
-0.960299431835304-0.278970424561112i
-0.970658249441252+0.240461940389799i
-0.970658249441252-0.240461940389799i
-0.967176024230089+0.254107276917861i
-0.967176024230089-0.254107276917861i
-0.962306790671169+0.271965334911409i
-0.962306790671169-0.271965334911409i
-0.984316482401654+0.176411562949855i
-0.984316482401654-0.176411562949855i
-0.989169585922603+0.146775336831534i
-0.989169585922603-0.146775336831534i
-0.999894216509423+0.0145257239468991i
-0.999894216509423-0.0145257239468991i
-0.999340095935665+0.0363228231789632i
-0.999340095935665-0.0363228231789632i
-0.993331899060703+0.115287250161401i
-0.993331899060703-0.115287250161401i
-0.994115430134813+0.108325823348666i
-0.994115430134813-0.108325823348666i
-0.999991760319821+0.00399102524259697i
-0.999991760319821-0.00399102524259697i
-0.999350198112856+0.0360438079944684i
-0.999350198112856-0.0360438079944684i
-0.984378335749367+0.176066092332478i
-0.984378335749367-0.176066092332478i
-0.991807180998397+0.127741679835772i
-0.991807180998397-0.127741679835772i
-0.990421329668374+0.13807630505203i
-0.990421329668374-0.13807630505203i
-0.994092275348591+0.108538105049855i
-0.994092275348591-0.108538105049855i
-0.820884732489071+0.571093290581184i
-0.820884732489071-0.571093290581184i
-0.840016098346094+0.542561459637556i
-0.840016098346094-0.542561459637556i
-0.846533489844586+0.533122575166164i
-0.846533489844586-0.533122575166164i
-0.845824167657517+0.532675383406163i
-0.845824167657517-0.532675383406163i
-0.926906615899253+0.375291205390153i
-0.926906615899253-0.375291205390153i
-0.951200071392941+0.308574793092222i
-0.951200071392941-0.308574793092222i
-0.749199162978014+0.662344226459362i
-0.749199162978014-0.662344226459362i
-0.762208112712554+0.647331728770957i
-0.762208112712554-0.647331728770957i
-0.767895603660615+0.64057499682288i
-0.767895603660615-0.64057499682288i
-0.915251877822798+0.402881528981703i
-0.915251877822798-0.402881528981703i
-0.966984524610736+0.254833909982674i
-0.966984524610736-0.254833909982674i
-0.751956436948403+0.659212770987826i
-0.751956436948403-0.659212770987826i
-0.967137447836245+0.254254059206531i
-0.967137447836245-0.254254059206531i
-0.87315985001834+0.487433287944288i
-0.87315985001834-0.487433287944288i
-0.902271134919655+0.43116908473166i
-0.902271134919655-0.43116908473166i
-0.688655122879651+0.725089034403483i
-0.688655122879651-0.725089034403483i
-0.917675852376137+0.397329836651637i
-0.917675852376137-0.397329836651637i
-0.669407187867358+0.742895179026019i
-0.669407187867358-0.742895179026019i
-0.660601173123094+0.750736764420086i
-0.660601173123094-0.750736764420086i
-0.807473286761994+0.589903547243297i
-0.807473286761994-0.589903547243297i
-0.849233143799886+0.528017631996412i
-0.849233143799886-0.528017631996412i
-0.840347212179117+0.542048471191446i
-0.840347212179117-0.542048471191446i
-0.845710891839512+0.533641314493162i
-0.845710891839512-0.533641314493162i
-0.731660996113132+0.681668145269925i
-0.731660996113132-0.681668145269925i
-0.764855987039599+0.644200976217216i
-0.764855987039599-0.644200976217216i
-0.768350387837466+0.640029425163489i
-0.768350387837466-0.640029425163489i
-0.751899991533239+0.659277151339682i
-0.751899991533239-0.659277151339682i
-0.637891402369411+0.77012629766517i
-0.637891402369411-0.77012629766517i
-0.689244081470015+0.724529213345233i
-0.689244081470015-0.724529213345233i
-0.583104748053269+0.81239648802433i
-0.583104748053269-0.81239648802433i
-0.605190593692348+0.796080606685368i
-0.605190593692348-0.796080606685368i
-0.663091744668276+0.748537868585108i
-0.663091744668276-0.748537868585108i
-0.647568972181846+0.762006344512356i
-0.647568972181846-0.762006344512356i
-0.637867316407474+0.770146247199518i
-0.637867316407474-0.770146247199518i
-0.543250752687014+0.83957027262074i
-0.543250752687014-0.83957027262074i
-0.491826021332119+0.870693021078101i
-0.491826021332119-0.870693021078101i
-0.520231149435512+0.854025490754305i
-0.520231149435512-0.854025490754305i
0.257713685369021+0.966220780808065i
0.257713685369021-0.966220780808065i
0.413529501062992+0.910490106954247i
0.413529501062992-0.910490106954247i
0.33820563642913+0.941071654741479i
0.33820563642913-0.941071654741479i
0.343472342020585+0.93916265638753i
0.343472342020585-0.93916265638753i
0.547685977769221+0.836683271347948i
0.547685977769221-0.836683271347948i
0.483407165235271+0.875394977891975i
0.483407165235271-0.875394977891975i
0.488780798147627+0.872406495556963i
0.488780798147627-0.872406495556963i
0.659384308819936+0.751805231460281i
0.659384308819936-0.751805231460281i
0.60632573183419+0.795215635136134i
0.60632573183419-0.795215635136134i
0.448566013557207+0.893749655667961i
0.448566013557207-0.893749655667961i
0.172468444684129+0.985014520530066i
0.172468444684129-0.985014520530066i
0.592183014909677+0.805803440474385i
0.592183014909677-0.805803440474385i
-0.605919299428841+0.795526108015789i
-0.605919299428841-0.795526108015789i
0.292631410221969+0.956225277021346i
0.292631410221969-0.956225277021346i
0.190879424653528+0.981613351592715i
0.190879424653528-0.981613351592715i
0.707003158052728+0.707209503157211i
0.707003158052728-0.707209503157211i
0.62270258669824+0.782458476238939i
0.62270258669824-0.782458476238939i
0.749392672484879+0.662124870562241i
0.749392672484879-0.662124870562241i
0.514737091730521+0.857347403345675i
0.514737091730521-0.857347403345675i
0.373919656210175+0.927460507344552i
0.373919656210175-0.927460507344552i
0.71917161033854+0.694832421829075i
0.71917161033854-0.694832421829075i
0.576571957344297+0.817045649516131i
0.576571957344297-0.817045649516131i
0.488381500547623+0.872630089358123i
0.488381500547623-0.872630089358123i
0.447162732982088+0.894451990186977i
0.447162732982088-0.894451990186977i
-0.557027731230868+0.830493418685153i
-0.557027731230868-0.830493418685153i
-0.436265861221489+0.899817807491495i
-0.436265861221489-0.899817807491495i
0.129048954859337+0.991638188312894i
0.129048954859337-0.991638188312894i
0.786818272603647+0.617183687058193i
0.786818272603647-0.617183687058193i
0.448470761238405+0.893797455780498i
0.448470761238405-0.893797455780498i
0.741298490797001+0.671175343420402i
0.741298490797001-0.671175343420402i
0.342890248106538+0.939375336897823i
0.342890248106538-0.939375336897823i
0.295195307492682+0.955436372755668i
0.295195307492682-0.955436372755668i
0.59209410049878+0.805868775992141i
0.59209410049878-0.805868775992141i
0.63269883932914+0.774397163342711i
0.63269883932914-0.774397163342711i
0.683236966843265+0.7301958698327i
0.683236966843265-0.7301958698327i
0.622447352168055+0.782661531565445i
0.622447352168055-0.782661531565445i
-0.505972617752896+0.862549512270963i
-0.505972617752896-0.862549512270963i
-0.545502264842162+0.838109124507714i
-0.545502264842162-0.838109124507714i
0.819587088964847+0.572953469479132i
0.819587088964847-0.572953469479132i
0.292536594034073+0.95625428831466i
0.292536594034073-0.95625428831466i
0.0830278891294231+0.996546721873824i
0.0830278891294231-0.996546721873824i
0.211307374349135+0.97741913009992i
0.211307374349135-0.97741913009992i
-0.397043331781004+0.917799398679171i
-0.397043331781004-0.917799398679171i
-0.412207998708517+0.911089573718774i
-0.412207998708517-0.911089573718774i
-0.521103425937161+0.853493530397261i
-0.521103425937161-0.853493530397261i
0.190075701380984+0.981769298570262i
0.190075701380984-0.981769298570262i
