0.853543081337156+0.521020680714899i
0.853543081337156-0.521020680714899i
0.858558577781568+0.51271424400331i
0.858558577781568-0.51271424400331i
0.916932538301608+0.399040244422332i
0.916932538301608-0.399040244422332i
0.933671822378438+0.358127911637207i
0.933671822378438-0.358127911637207i
0.936933837277973+0.349506440790771i
0.936933837277973-0.349506440790771i
0.964627058806094+0.263615419464954i
0.964627058806094-0.263615419464954i
0.934142702808619+0.356897866503115i
0.934142702808619-0.356897866503115i
0.937010940084551+0.349299678705983i
0.937010940084551-0.349299678705983i
0.962788949686357+0.270251548984058i
0.962788949686357-0.270251548984058i
0.978718346402725+0.205207504491881i
0.978718346402725-0.205207504491881i
0.980148362351036+0.198261962771063i
0.980148362351036-0.198261962771063i
0.983268707651166+0.182160981793668i
0.983268707651166-0.182160981793668i
0.997173406983407+0.0751328989360067i
0.997173406983407-0.0751328989360067i
0.993153191306254+0.116812867720848i
0.993153191306254-0.116812867720848i
0.999261252068405+0.0384124072830281i
0.999261252068405-0.0384124072830281i
0.992665569498932+0.120892701622612i
0.992665569498932-0.120892701622612i
0.997496547583324+0.0707132434556593i
0.997496547583324-0.0707132434556593i
0.99937868224541+0.0352252460143784i
0.99937868224541-0.0352252460143784i
1.00094176331381+0i
0.999059106314616+0i
0.999999850877+0.000560648282883511i
0.999999850877-0.000560648282883511i
0.978620792858806+0.205672230936668i
0.978620792858806-0.205672230936668i
0.980559966321467+0.196216143156444i
0.980559966321467-0.196216143156444i
0.885179050695586+0.465250196172753i
0.885179050695586-0.465250196172753i
0.88265985783728+0.470012283090619i
0.88265985783728-0.470012283090619i
0.9117219196424+0.410807889817922i
0.9117219196424-0.410807889817922i
0.992588225694124+0.121520070706192i
0.992588225694124-0.121520070706192i
0.777913722349975+0.62836973847158i
0.777913722349975-0.62836973847158i
0.80009873166154+0.599868158643717i
0.80009873166154-0.599868158643717i
0.846400426195307+0.532545467266042i
0.846400426195307-0.532545467266042i
0.91298614218177+0.407988618233968i
0.91298614218177-0.407988618233968i
0.69319117824179+0.720752542268433i
0.69319117824179-0.720752542268433i
0.8589633658194+0.512035805657358i
0.8589633658194-0.512035805657358i
0.754632441889186+0.656146829589659i
0.754632441889186-0.656146829589659i
0.726398631916218+0.687273379293057i
0.726398631916218-0.687273379293057i
0.749979047424777+0.661461570585216i
0.749979047424777-0.661461570585216i
0.699043507680848+0.71507911486192i
0.699043507680848-0.71507911486192i
0.622942134784559+0.782267174168037i
0.622942134784559-0.782267174168037i
0.88514449884219+0.465315928332943i
0.88514449884219-0.465315928332943i
0.983270426084507+0.182151705825516i
0.983270426084507-0.182151705825516i
0.601973440735783+0.798514975021079i
0.601973440735783-0.798514975021079i
0.800147960472991+0.599802492103164i
0.800147960472991-0.599802492103164i
0.766312810738696+0.642466326527355i
0.766312810738696-0.642466326527355i
0.992664323301107+0.120902939506878i
0.992664323301107-0.120902939506878i
0.911718395205851+0.410815711705449i
0.911718395205851-0.410815711705449i
0.882663886845025+0.470004716750877i
0.882663886845025-0.470004716750877i
