1.00050719402942+0i
0.999493023028009+0i
-3.87613486639293e-05+0.999999923054221i
-3.87613486639293e-05-0.999999923054221i
-0.000339728376074207+0.999999866080129i
-0.000339728376074207-0.999999866080129i
-0.000912255444259324+0.99999950764921i
-0.000912255444259324-0.99999950764921i
-0.00173967178945308+0.999998410475684i
-0.00173967178945308-0.999998410475684i
-0.00281288607716735+0.999995967470949i
-0.00281288607716735-0.999995967470949i
-0.00412444772256021+0.999991417995008i
-0.00412444772256021-0.999991417995008i
-0.00566836179552857+0.999983858182911i
-0.00566836179552857-0.999983858182911i
-0.00743914665402684+0.999972252535682i
-0.00743914665402684-0.999972252535682i
-0.00943183469911207+0.99995544250962i
-0.00943183469911207-0.99995544250962i
-0.0116416294307947+0.999932157056189i
-0.0116416294307947-0.999932157056189i
-0.0140639316345789+0.999901020998066i
-0.0140639316345789-0.999901020998066i
-0.0365863083100521+0.999330418502145i
-0.0365863083100521-0.999330418502145i
-0.0328048959738458+0.999461696389425i
-0.0328048959738458-0.999461696389425i
-0.0292035678057936+0.999573406911479i
-0.0292035678057936-0.999573406911479i
-0.0257871447254562+0.999667378556025i
-0.0257871447254562-0.999667378556025i
-0.0225603447226364+0.999745405495791i
-0.0225603447226364-0.999745405495791i
-0.0195278271958707+0.999809236448198i
-0.0195278271958707-0.999809236448198i
-0.0166941695844698+0.999860565458086i
-0.0166941695844698-0.999860565458086i
-0.000161681570396699+0.999999910727878i
-0.000161681570396699-0.999999910727878i
-0.000609881150835018+0.999999737794823i
-0.000609881150835018-0.999999737794823i
-0.00131855249026519+0.999999054440486i
-0.00131855249026519-0.999999054440486i
-0.00347804269379062+0.999993875196655i
-0.00347804269379062-0.999993875196655i
-0.00227755845921463+0.999997330035793i
-0.00227755845921463-0.999997330035793i
-0.00657882261043483+0.999978282736294i
-0.00657882261043483-0.999978282736294i
-0.00491379722667568+0.999987850747067i
-0.00491379722667568-0.999987850747067i
-0.00846809846550925+0.999964068324184i
-0.00846809846550925-0.999964068324184i
-0.0105765863409612+0.999943989534666i
-0.0105765863409612-0.999943989534666i
-0.0405429021020628+0.999177719886011i
-0.0405429021020628-0.999177719886011i
-0.0446696610221796+0.999001733591174i
-0.0446696610221796-0.999001733591174i
-0.0489614745105296+0.998800588622811i
-0.0489614745105296-0.998800588622811i
-0.0627744462826627+0.998027659460616i
-0.0627744462826627-0.998027659460616i
-0.0580192531592736+0.998315384531434i
-0.0580192531592736-0.998315384531434i
-0.0534131144382799+0.998572421254703i
-0.0534131144382799-0.998572421254703i
-0.0128996905327004+0.999916718581076i
