0.698461736072295+0.715647149988727i
0.698461736072295-0.715647149988727i
0.714731048421863+0.699399285629318i
0.714731048421863-0.699399285629318i
0.781412196010505+0.624014935966506i
0.781412196010505-0.624014935966506i
0.803258547778778+0.59563035955448i
0.803258547778778-0.59563035955448i
0.853288082333157+0.521439477039362i
0.853288082333157-0.521439477039362i
0.87652575477231+0.481354763341999i
0.87652575477231-0.481354763341999i
0.912416078116681+0.409263483033089i
0.912416078116681-0.409263483033089i
0.933369631413917+0.358916319896955i
0.933369631413917-0.358916319896955i
0.95729751407138+0.289104108286568i
0.95729751407138-0.289104108286568i
0.909204095858647+0.416350349828828i
0.909204095858647-0.416350349828828i
0.97300601786944+0.230779263835818i
0.97300601786944-0.230779263835818i
0.934526094589216+0.355894329146681i
0.934526094589216-0.355894329146681i
0.986653237918899+0.162834642998366i
0.986653237918899-0.162834642998366i
0.955325587450523+0.295554971069642i
0.955325587450523-0.295554971069642i
1.07862497558436+0i
0.995041726318704+0.0994571641771939i
0.995041726318704-0.0994571641771939i
0.999469872905178+0.032553375504252i
0.999469872905178-0.032553375504252i
1.0010728385388+0i
0.99892826204996+0i
0.97386551654926+0.227124936556998i
0.97386551654926-0.227124936556998i
0.985685840475322+0.16859169435674i
0.985685840475322-0.16859169435674i
0.995465300391328+0.0951241416216725i
0.995465300391328-0.0951241416216725i
0.99929294100007+0.0375948063878618i
0.99929294100007-0.0375948063878618i
0.50612044672365+0.862462570004335i
0.50612044672365-0.862462570004335i
0.498786196879672+0.866724980228871i
0.498786196879672-0.866724980228871i
0.606316911103274+0.795222871847272i
0.606316911103274-0.795222871847272i
0.61238183781173+0.790562037622958i
0.61238183781173-0.790562037622958i
0.400866108970255+0.916136419405206i
0.400866108970255-0.916136419405206i
0.374974391730957+0.927035096683181i
0.374974391730957-0.927035096683181i
0.848583233881106+0.529061602275276i
0.848583233881106-0.529061602275276i
0.877865562749621+0.478906944948245i
0.877865562749621-0.478906944948245i
0.77494976000511+0.632022574541529i
0.77494976000511-0.632022574541529i
0.804693719998703+0.593690018206029i
0.804693719998703-0.593690018206029i
0.927106262306753+0i
0.291684868127342+0.956514240470361i
0.291684868127342-0.956514240470361i
0.244045374926763+0.969763749090047i
0.244045374926763-0.969763749090047i
0.716205247025936+0.697889587797081i
0.716205247025936-0.697889587797081i
0.689967248346466+0.723840343070393i
0.689967248346466-0.723840343070393i
0.595426843373426+0.803409298169223i
0.595426843373426-0.803409298169223i
0.61396108195007+0.789336198173145i
0.61396108195007-0.789336198173145i
0.493198352700646+0.869916657279148i
0.493198352700646-0.869916657279148i
0.499857716597757+0.866107451599095i
0.499857716597757-0.866107451599095i
0.180413821181473+0.983590557618751i
0.180413821181473-0.983590557618751i
0.385182689321249+0.922840116423804i
0.385182689321249-0.922840116423804i
0.376085272955233+0.926584983741714i
0.376085272955233-0.926584983741714i
0.108491311328759+0.994097338621192i
0.108491311328759-0.994097338621192i
