0.927542819568676+0.373716213870852i
0.927542819568676-0.373716213870852i
0.957655753388888+0.287915633364897i
0.957655753388888-0.287915633364897i
0.963943498704064+0.266106214197854i
0.963943498704064-0.266106214197854i
0.974130063955459+0.225988014066624i
0.974130063955459-0.225988014066624i
0.985786316082424+0.168002563673096i
0.985786316082424-0.168002563673096i
0.985677692917746+0.16863870336343i
0.985677692917746-0.16863870336343i
0.998643167485967+0.0520714722247196i
0.998643167485967-0.0520714722247196i
0.999501954876349+0.0315563216496075i
0.999501954876349-0.0315563216496075i
0.999150702521716+0.0411977747209528i
0.999150702521716-0.0411977747209528i
1.00090152745394+0i
0.999099217166491+0i
0.999995903745319+0.00289083659433424i
0.999995903745319-0.00289083659433424i
0.999502408233927+0.0315419592584526i
0.999502408233927-0.0315419592584526i
0.974126784518466+0.226002149784044i
0.974126784518466-0.226002149784044i
0.964029399935724+0.265794847491293i
0.964029399935724-0.265794847491293i
0.95765966206108+0.287902632181265i
0.95765966206108-0.287902632181265i
0.92753485761457+0.373735975290019i
0.92753485761457-0.373735975290019i
0.880810219199917+0.473469082611279i
0.880810219199917-0.473469082611279i
0.850853846829537+0.5254023975844i
0.850853846829537-0.5254023975844i
0.828952400508067+0.559318669675252i
0.828952400508067-0.559318669675252i
0.884131359965661+0.467238383054214i
0.884131359965661-0.467238383054214i
0.880845294372449+0.473403825269683i
0.880845294372449-0.473403825269683i
0.884124959787214+0.467250493599955i
0.884124959787214-0.467250493599955i
0.850860350917271+0.525391864525637i
0.850860350917271-0.525391864525637i
0.828989228790131+0.559264083961896i
0.828989228790131-0.559264083961896i
0.779071762287834+0.626933083365592i
0.779071762287834-0.626933083365592i
0.775560106497764+0.631272069578783i
0.775560106497764-0.631272069578783i
0.768475470582297+0.63987761433847i
0.768475470582297-0.63987761433847i
0.757696045980091+0.652606022399168i
0.757696045980091-0.652606022399168i
0.452122147875044+0.891954969697127i
0.452122147875044-0.891954969697127i
0.640426955255809+0.768017782466712i
0.640426955255809-0.768017782466712i
0.508301396392368+0.861178126591706i
0.508301396392368-0.861178126591706i
0.602184949548457+0.798355377646932i
0.602184949548457-0.798355377646932i
0.724281966780722+0.689502411798878i
0.724281966780722-0.689502411798878i
0.558242073512208+0.8296769463156i
0.558242073512208-0.8296769463156i
0.743042279080176+0.669242931310119i
0.743042279080176-0.669242931310119i
0.673297581412692+0.739370235427926i
0.673297581412692-0.739370235427926i
0.70113779858758+0.713024366266829i
0.70113779858758-0.713024366266829i
0.777756704604194+0.628563768691314i
0.777756704604194-0.628563768691314i
0.474634844992608+0.880182764142315i
0.474634844992608-0.880182764142315i
0.581322209641738+0.813673249401234i
0.581322209641738-0.813673249401234i
0.696330316388818+0.717721054200195i
0.696330316388818-0.717721054200195i
0.389546144104402+0.921005937638913i
0.389546144104402-0.921005937638913i
0.377672971149417+0.925938885680512i
0.377672971149417-0.925938885680512i
0.537080071163441+0.843530901450862i
0.537080071163441-0.843530901450862i
0.772468193548261+0.63505180657656i
0.772468193548261-0.63505180657656i
0.75160193032496+0.659616691949136i
0.75160193032496-0.659616691949136i
0.763551558745148+0.645745252561211i
0.763551558745148-0.645745252561211i
0.621854569134359+0.78313147411083i
0.621854569134359-0.78313147411083i
0.657419974332216+0.753523036123107i
0.657419974332216-0.753523036123107i
0.713240850635759+0.70091757015489i
0.713240850635759-0.70091757015489i
