1.00055358836507+0i
0.999446748313806+0i
0.000693348223985424+0.999999557400508i
0.000693348223985424-0.999999557400508i
0.00836364217331989+0.999964821051884i
0.00836364217331989-0.999964821051884i
0.0153518218834114+0.999881949978761i
0.0153518218834114-0.999881949978761i
0.0202241738093978+0.999795436089984i
0.0202241738093978-0.999795436089984i
0.0216539301783894+0.999765321601856i
0.0216539301783894-0.999765321601856i
0.0272701615455517+0.999627894803018i
0.0272701615455517-0.999627894803018i
0.0321967902962517+0.999481343222321i
0.0321967902962517-0.999481343222321i
0.0364333975203348+0.999335877189645i
0.0364333975203348-0.999335877189645i
0.0399760911061353+0.999200430007511i
0.0399760911061353-0.999200430007511i
0.0471389049810833+0.99888813659958i
0.0471389049810833-0.99888813659958i
0.0464109679811575+0.998922223194238i
0.0464109679811575-0.998922223194238i
0.0449696675224331+0.998988145684771i
0.0449696675224331-0.998988145684771i
0.0428231199421915+0.999082462576891i
0.0428231199421915-0.999082462576891i
0.0468642699675597+0.99890105919182i
0.0468642699675597-0.99890105919182i
0.0457793618005582+0.998951368232642i
0.0457793618005582-0.998951368232642i
0.0414872004846547+0.999138828735331i
0.0414872004846547-0.999138828735331i
0.0439837127879303+0.999032041235456i
0.0439837127879303-0.999032041235456i
-0.0367806896513522+0.999323163205689i
-0.0367806896513522-0.999323163205689i
-0.0294673154676173+0.99956571318612i
-0.0294673154676173-0.99956571318612i
-0.0263990117684906+0.999651286002887i
-0.0263990117684906-0.999651286002887i
-0.0166901513283631+0.99986050936123i
-0.0166901513283631-0.99986050936123i
-0.00765941288558445+0.999970464942428i
-0.00765941288558445-0.999970464942428i
0.0382910315870495+0.999266423143307i
0.0382910315870495-0.999266423143307i
0.034401790539201+0.999407877251349i
0.034401790539201-0.999407877251349i
0.0298190146729929+0.999555108841351i
0.0298190146729929-0.999555108841351i
0.024547982776397+0.999698447980952i
0.024547982776397-0.999698447980952i
-0.0849813865356301+0.996382345131646i
-0.0849813865356301-0.996382345131646i
-0.0719396876920384+0.997408788998792i
-0.0719396876920384-0.997408788998792i
-0.0595548775387461+0.998224836905195i
-0.0595548775387461-0.998224836905195i
-0.0478347815886737+0.998855064392318i
-0.0478347815886737-0.998855064392318i
0.0119428579446024+0.999928478049721i
0.0119428579446024-0.999928478049721i
0.0185876937639126+0.999827029675511i
0.0185876937639126-0.999827029675511i
0.00461246479267199+0.999989159862791i
0.00461246479267199-0.999989159862791i
-0.096532566214124+0.995329794664763i
-0.096532566214124-0.995329794664763i
-0.0986774495981319+0.995119278040365i
-0.0986774495981319-0.995119278040365i
-0.113018303333774+0.993592714680541i
-0.113018303333774-0.993592714680541i
-0.00339890570175747+0.999994021917876i
-0.00339890570175747-0.999994021917876i
-0.0120919155404491+0.999926689268341i
-0.0120919155404491-0.999926689268341i
-0.127999825880671+0.991774000074284i
-0.127999825880671-0.991774000074284i
-0.143610340761188+0.989634122233783i
-0.143610340761188-0.989634122233783i
-0.176685901201437+0.984267100403809i
-0.176685901201437-0.984267100403809i
-0.159843750608194+0.987142140008884i
-0.159843750608194-0.987142140008884i
-0.157872768202785+0.987459428974444i
-0.157872768202785-0.987459428974444i
-0.0214617664168361+0.999769469902638i
-0.0214617664168361-0.999769469902638i
-0.031508464527559+0.999503286233355i
-0.031508464527559-0.999503286233355i
-0.0656685218414193+0.997841297488701i
-0.0656685218414193-0.997841297488701i
-0.0536154250210842+0.998561462010054i
-0.0536154250210842-0.998561462010054i
-0.0422266672776397+0.999107858732225i
-0.0422266672776397-0.999107858732225i
-0.0464941265383066+0.998918535187675i
-0.0464941265383066-0.998918535187675i
-0.194128327706085+0.980975957162493i
-0.194128327706085-0.980975957162493i
-0.0783837417104518+0.996923066950632i
