-0.770515066632843+0.637421691722377i
-0.770515066632843-0.637421691722377i
-0.776457970809814+0.630168999955706i
-0.776457970809814-0.630168999955706i
-0.824580593518389+0.565744404900148i
-0.824580593518389-0.565744404900148i
-0.839572271943617+0.543247959280283i
-0.839572271943617-0.543247959280283i
-0.872569912736178+0.488489140092031i
-0.872569912736178-0.488489140092031i
-0.892281763393737+0.451478898469362i
-0.892281763393737-0.451478898469362i
-0.913829615813957+0.406097687038751i
-0.913829615813957-0.406097687038751i
-0.934357708266688+0.356336371831539i
-0.934357708266688-0.356336371831539i
-0.947705986704347+0.319144585264842i
-0.947705986704347-0.319144585264842i
-0.965946234946327+0.258742736628262i
-0.965946234946327-0.258742736628262i
-0.973610854858993+0.228214399346889i
-0.973610854858993-0.228214399346889i
-0.987121660229977+0.159971109941058i
-0.987121660229977-0.159971109941058i
-0.999301180075061+0.037377402868362i
-0.999301180075061-0.037377402868362i
-0.998143788193865+0.0609007519346738i
-0.998143788193865-0.0609007519346738i
-0.990973763757122+0.134055635367908i
-0.990973763757122-0.134055635367908i
-0.972116993423701+0.234496238559592i
-0.972116993423701-0.234496238559592i
-0.999466431726513+0.0326615576452716i
-0.999466431726513-0.0326615576452716i
-0.997746944068544+0.0670891658444829i
-0.997746944068544-0.0670891658444829i
-0.991035310918796+0.133599935457397i
-0.991035310918796-0.133599935457397i
-0.986319323637532+0.164845707504662i
-0.986319323637532-0.164845707504662i
-0.578815396487911+0.815458520743576i
-0.578815396487911-0.815458520743576i
-0.646936251679433+0.762544001970636i
-0.646936251679433-0.762544001970636i
-0.619484028321076+0.785009232339875i
-0.619484028321076-0.785009232339875i
-0.702866590079339+0.71132166367723i
-0.702866590079339-0.71132166367723i
-0.711072084453478+0.703119026647811i
-0.711072084453478-0.703119026647811i
-0.936500194364195+0.350666922688321i
-0.936500194364195-0.350666922688321i
-0.9657175322062+0.259594988719258i
-0.9657175322062-0.259594988719258i
-0.507392338475304+0.861715075026545i
-0.507392338475304-0.861715075026545i
-0.52614032500713+0.850397741061101i
-0.52614032500713-0.850397741061101i
-0.854851875651358+0.518872011139071i
-0.854851875651358-0.518872011139071i
-0.899332573674179+0.437265160970404i
-0.899332573674179-0.437265160970404i
-0.901877381784721+0.431992050391346i
-0.901877381784721-0.431992050391346i
-0.94241706588431+0.334439849768479i
-0.94241706588431-0.334439849768479i
-0.433352993287252+0.901224185272657i
-0.433352993287252-0.901224185272657i
-0.424277602632133+0.905532152197773i
-0.424277602632133-0.905532152197773i
-0.850365704883369+0.526192089783678i
-0.850365704883369-0.526192089783678i
-0.803799358117326+0.594900394303631i
-0.803799358117326-0.594900394303631i
-0.788210936104285+0.615405127883731i
-0.788210936104285-0.615405127883731i
-0.357350033693242+0.933970446746808i
-0.357350033693242-0.933970446746808i
-0.312871994075639+0.949795283776944i
-0.312871994075639-0.949795283776944i
-0.746853559291513+0.664988452570945i
-0.746853559291513-0.664988452570945i
-0.715410752755175+0.698704093102189i
-0.715410752755175-0.698704093102189i
-0.280022831960899+0.959993254383244i
-0.280022831960899-0.959993254383244i
-0.201971702366935+0.979391269646351i
-0.201971702366935-0.979391269646351i
-0.684785650292775+0.728744459935741i
-0.684785650292775-0.728744459935741i
-0.632857961943951+0.774267885389402i
-0.632857961943951-0.774267885389402i
-0.618281711895075+0.785956482860652i
-0.618281711895075-0.785956482860652i
-0.474921239409874+0.880028221723148i
-0.474921239409874-0.880028221723148i
-0.548105274719365+0.836409271440954i
-0.548105274719365-0.836409271440954i
-0.540516373827491+0.841333472096245i
-0.540516373827491-0.841333472096245i
-0.194784051866759+0.980846135453669i
-0.194784051866759-0.980846135453669i
-0.440248208570313+0.897876093682678i
-0.440248208570313-0.897876093682678i
-0.123771450883741+0.992310661104514i
-0.123771450883741-0.992310661104514i
-0.399455947312733+0.916752307775008i
-0.399455947312733-0.916752307775008i
-0.331320765443262+0.943518159927497i
-0.331320765443262-0.943518159927497i
-0.322330151252113+0.946627230787536i
