0.6827279831847+0.730672479326947i
0.6827279831847-0.730672479326947i
0.762567230045247+0.646908924552131i
0.762567230045247-0.646908924552131i
0.767503108408656+0.641045021921028i
0.767503108408656-0.641045021921028i
0.986651938778913+0.162842822997152i
0.986651938778913-0.162842822997152i
0.95554864889063+0.294833175076454i
0.95554864889063-0.294833175076454i
0.966438973553269+0.256896041260522i
0.966438973553269-0.256896041260522i
0.993287389006109+0.115672027342318i
0.993287389006109-0.115672027342318i
0.986705851384879+0.162515833296063i
0.986705851384879-0.162515833296063i
0.993270244063724+0.115819157439431i
0.993270244063724-0.115819157439431i
0.99968254341655+0.0251923951281988i
0.99968254341655-0.0251923951281988i
1.00049626803939+0i
0.999503903779682+0i
0.999688564612335+0.0249523160594564i
0.999688564612335-0.0249523160594564i
0.999780295063786+0.0209601229391497i
0.999780295063786-0.0209601229391497i
0.9664238590532+0.256952894875484i
0.9664238590532-0.256952894875484i
0.955671391016583+0.294435075843765i
0.955671391016583-0.294435075843765i
0.918405023118801+0.395641366693818i
0.918405023118801-0.395641366693818i
0.908083960935912+0.418787926594169i
0.908083960935912-0.418787926594169i
0.918413921570747+0.395620709989353i
0.918413921570747-0.395620709989353i
0.908289420806651+0.418342127471714i
0.908289420806651-0.418342127471714i
0.850583122076037+0.53263596816542i
0.850583122076037-0.53263596816542i
0.844508640817528+0.528832188625059i
0.844508640817528-0.528832188625059i
0.850909828604827+0.532462651267757i
0.850909828604827-0.532462651267757i
0.844521694430944+0.528465292796885i
0.844521694430944-0.528465292796885i
0.767986453814765+0.64046588972643i
0.767986453814765-0.64046588972643i
0.762542836335663+0.646937672781376i
0.762542836335663-0.646937672781376i
0.651681748355379+0.758492453467148i
0.651681748355379-0.758492453467148i
0.683082291411706+0.730341259303883i
0.683082291411706-0.730341259303883i
0.651868242916336+0.758332181004332i
0.651868242916336-0.758332181004332i
0.587913272437794+0.808923817885331i
0.587913272437794-0.808923817885331i
0.523654477850852+0.851930689106407i
0.523654477850852-0.851930689106407i
0.588158874239855+0.808745262089686i
0.588158874239855-0.808745262089686i
0.48629056707082+0.873797017647151i
0.48629056707082-0.873797017647151i
0.523969526536875+0.851736958207671i
0.523969526536875-0.851736958207671i
0.486259234290409+0.873814455701058i
0.486259234290409-0.873814455701058i
0.381863235362541+0.929955574945878i
0.381863235362541-0.929955574945878i
0.377844060715272+0.920167684770473i
0.377844060715272-0.920167684770473i
0.38163594633623+0.929498239558258i
0.38163594633623-0.929498239558258i
0.378002130246822+0.920647923881277i
0.378002130246822-0.920647923881277i
-0.999563522826537+0.0295330552955601i
-0.999563522826537-0.0295330552955601i
-0.998718734284737+0.050599509677587i
-0.998718734284737-0.050599509677587i
-0.998999961385085+0.0447107556075247i
-0.998999961385085-0.0447107556075247i
-0.993802178772407+0.111160615691667i
-0.993802178772407-0.111160615691667i
-0.991675482970996+0.128760018145501i
-0.991675482970996-0.128760018145501i
-0.981073010146419+0.193636817035752i
-0.981073010146419-0.193636817035752i
-0.978880031718675+0.204434031413279i
-0.978880031718675-0.204434031413279i
-0.892397107205793+0.45125090909649i
-0.892397107205793-0.45125090909649i
-0.960797037018603+0.277251559355972i
-0.960797037018603-0.277251559355972i
-0.961066764392404+0.276315322222992i
-0.961066764392404-0.276315322222992i
-0.910701569571108+0.41306415032443i
-0.910701569571108-0.41306415032443i
-0.987398734802262+0.158252040098221i
-0.987398734802262-0.158252040098221i
-0.968154451775261+0.250353618493009i
-0.968154451775261-0.250353618493009i
-0.933566925982263+0.358402414992546i
-0.933566925982263-0.358402414992546i
-0.879665624725428+0.475591961241545i
-0.879665624725428-0.475591961241545i
-0.89841545142572+0.4391459747934i
-0.89841545142572-0.4391459747934i
-0.937909488544775+0.346879155639933i
-0.937909488544775-0.346879155639933i
-0.936886672685896+0.349633134713667i
-0.936886672685896-0.349633134713667i
-0.999948113381462+0.010158829002325i
-0.999948113381462-0.010158829002325i
-0.99747364084224+0.0710336773328748i
-0.99747364084224-0.0710336773328748i
-0.99598302742942+0.0895389526320705i
-0.99598302742942-0.0895389526320705i
-0.999043707194131+0.0437223597262419i
-0.999043707194131-0.0437223597262419i
-0.971611095763821+0.236582666850319i
-0.971611095763821-0.236582666850319i
-0.970522769098454+0.241008167723372i
-0.970522769098454-0.241008167723372i
-0.986019531515135+0.166627975121389i
-0.986019531515135-0.166627975121389i
-0.988149360305709+0.153493663226766i
-0.988149360305709-0.153493663226766i
-0.94997254018874+0.312332417101708i
-0.94997254018874-0.312332417101708i
-0.947537100594737+0.319645019594617i
-0.947537100594737-0.319645019594617i
-0.805253110473573+0.592930824588495i
-0.805253110473573-0.592930824588495i
-0.808007185222673+0.589172030387426i
-0.808007185222673-0.589172030387426i
-0.845275447951263+0.534330165625964i
-0.845275447951263-0.534330165625964i
-0.855607599655267+0.517624533679131i
-0.855607599655267-0.517624533679131i
-0.968575612055598+0.248719240805444i
-0.968575612055598-0.248719240805444i
-0.987299762182144+0.158868342418321i
-0.987299762182144-0.158868342418321i
-0.91567775801657+0.401912620931368i
-0.91567775801657-0.401912620931368i
-0.924857894992763+0.380312008242967i
-0.924857894992763-0.380312008242967i
-0.683344867657732+0.730095224703299i
-0.683344867657732-0.730095224703299i
-0.682990822531078+0.730426650201517i
-0.682990822531078-0.730426650201517i
-0.726618377808481+0.687040751348475i
-0.726618377808481-0.687040751348475i
-0.768308033511349+0.640079715636232i
-0.768308033511349-0.640079715636232i
-0.73804088246386+0.67475596522337i
-0.73804088246386-0.67475596522337i
-0.772071555956432+0.635535597209816i
-0.772071555956432-0.635535597209816i
-0.747593074999771+0.664156712989819i
-0.747593074999771-0.664156712989819i
-0.895667803721228+0.444722968404152i
-0.895667803721228-0.444722968404152i
-0.875836663407568+0.482607155056605i
-0.875836663407568-0.482607155056605i
-0.638884439643628+0.769302217949191i
-0.638884439643628-0.769302217949191i
-0.893752032514143+0.44856134976573i
-0.893752032514143-0.44856134976573i
-0.851903657488624+0.523698501374279i
-0.851903657488624-0.523698501374279i
-0.827930199410275+0.560830747628651i
-0.827930199410275-0.560830747628651i
-0.547816802422949+0.836597842625024i
-0.547816802422949-0.836597842625024i
-0.862888766773279+0.505393206535889i
-0.862888766773279-0.505393206535889i
-0.826995498917362+0.562207920322919i
-0.826995498917362-0.562207920322919i
-0.788451201799572+0.615096729992093i
-0.788451201799572-0.615096729992093i
-0.705164654379591+0.709043061723126i
-0.705164654379591-0.709043061723126i
-0.707907413048531+0.706304939676272i
-0.707907413048531-0.706304939676272i
