-0.758794717115184+0.651329818906206i
-0.758794717115184-0.651329818906206i
-0.765949741840753+0.642900367533491i
-0.765949741840753-0.642900367533491i
-0.825417404111647+0.564522811349903i
-0.825417404111647-0.564522811349903i
-0.831345889197344+0.555755309704636i
-0.831345889197344-0.555755309704636i
-0.877537948788828+0.479507090472682i
-0.877537948788828-0.479507090472682i
-0.890771755489091+0.454450907369767i
-0.890771755489091-0.454450907369767i
-0.921500822282356+0.388376288743574i
-0.921500822282356-0.388376288743574i
-0.937237634412864+0.348691209864265i
-0.937237634412864-0.348691209864265i
-0.956458394254842+0.291868553994278i
-0.956458394254842-0.291868553994278i
-0.970662138231086+0.240447399683372i
-0.970662138231086-0.240447399683372i
-0.999761692147713+0.0218285987461446i
-0.999761692147713-0.0218285987461446i
-0.996310741218398+0.0858185909224114i
-0.996310741218398-0.0858185909224114i
-0.991389744840062+0.130943910240646i
-0.991389744840062-0.130943910240646i
-0.981652040470228+0.190680858253693i
-0.981652040470228-0.190680858253693i
-0.940855941674343+0.338806792472103i
-0.940855941674343-0.338806792472103i
-0.95003071207383+0.312156311190221i
-0.95003071207383-0.312156311190221i
-0.999977758510099+0.00666441523828496i
-0.999977758510099-0.00666441523828496i
-0.99469671040675+0.102851258122147i
-0.99469671040675-0.102851258122147i
-0.993055739543305+0.117644527527496i
-0.993055739543305-0.117644527527496i
-0.973439237910737+0.228945389452908i
-0.973439237910737-0.228945389452908i
-0.977820041061267+0.209446626004028i
-0.977820041061267-0.209446626004028i
-0.673820779578685+0.738894793905397i
-0.673820779578685-0.738894793905397i
-0.700018109756258+0.714125009766174i
-0.700018109756258-0.714125009766174i
-0.865024765832369+0.501729070035544i
-0.865024765832369-0.501729070035544i
-0.912159747261877+0.409834730636908i
-0.912159747261877-0.409834730636908i
-0.895046720571508+0.445972328472355i
-0.895046720571508-0.445972328472355i
-0.576253833453513+0.817270752211282i
-0.576253833453513-0.817270752211282i
-0.628467209905161+0.777836000362314i
-0.628467209905161-0.777836000362314i
-0.809589218889892+0.586996759740835i
-0.809589218889892-0.586996759740835i
-0.836218883529161+0.548395780936271i
-0.836218883529161-0.548395780936271i
-0.76433679760996+0.644817196807008i
-0.76433679760996-0.644817196807008i
-0.552191046401884+0.833717529715143i
-0.552191046401884-0.833717529715143i
-0.746746531157135+0.665108646281874i
-0.746746531157135-0.665108646281874i
-0.680306734824232+0.732927491351419i
-0.680306734824232-0.732927491351419i
-0.677517652943278+0.735506435576519i
-0.677517652943278-0.735506435576519i
-0.467774014028026+0.883848085396852i
-0.467774014028026-0.883848085396852i
-0.472046915886448+0.881573351350259i
-0.472046915886448-0.881573351350259i
-0.602817782015131+0.797878814094053i
-0.602817782015131-0.797878814094053i
-0.584159982414045+0.811638515187247i
-0.584159982414045-0.811638515187247i
-0.388911363750227+0.921275099587962i
-0.388911363750227-0.921275099587962i
-0.347332569293204+0.937741998430872i
-0.347332569293204-0.937741998430872i
-0.523664957173204+0.851924225620721i
-0.523664957173204-0.851924225620721i
-0.30362158615973+0.952792623590701i
-0.30362158615973-0.952792623590701i
-0.477965197938024+0.878378754920768i
-0.477965197938024-0.878378754920768i
-0.440950211215812+0.897531491302755i
-0.440950211215812-0.897531491302755i
-0.355641681853652+0.934622305358084i
-0.355641681853652-0.934622305358084i
-0.361098741531764+0.932527570307341i
-0.361098741531764-0.932527570307341i
-0.218475331483119+0.975842457289531i
-0.218475331483119-0.975842457289531i
-0.2170032065934+0.976170811115434i
-0.2170032065934-0.976170811115434i
-0.268569740199847+0.963260165737203i
-0.268569740199847-0.963260165737203i
-0.23853573328009+0.971133707173656i
-0.23853573328009-0.971133707173656i
-0.129837270932814+0.991535233874943i
-0.129837270932814-0.991535233874943i
-0.180617962799353+0.983553250353579i
-0.180617962799353-0.983553250353579i
-0.0720014555087339+0.997404513972151i
-0.0720014555087339-0.997404513972151i
-0.0428678170269568+0.999080667315665i
-0.0428678170269568-0.999080667315665i
-0.103973931954224+0.994580010553865i
-0.103973931954224-0.994580010553865i
-0.0925291951140376+0.99570989005445i
-0.0925291951140376-0.99570989005445i
0.83082710010359+0.556530364472723i
0.83082710010359-0.556530364472723i
0.836178078624836+0.548457596214927i
0.836178078624836-0.548457596214927i
0.861035951423268+0.508543620919647i
0.861035951423268-0.508543620919647i
0.867773605696062+0.496959431344171i
0.867773605696062-0.496959431344171i
0.89992155756189+0.43605147353072i
0.89992155756189-0.43605147353072i
0.906522981665454+0.422155928485015i
0.906522981665454-0.422155928485015i
0.884553157952945+0.466438897241691i
0.884553157952945-0.466438897241691i
0.926736237899547+0.37571198945607i
0.926736237899547-0.37571198945607i
0.927339878665787+0.374219771853678i
0.927339878665787-0.374219771853678i
0.944961640737172+0.327180473455387i
0.944961640737172-0.327180473455387i
0.950139865087114+0.31182353056919i
0.950139865087114-0.31182353056919i
0.960984985149823+0.276599770920223i
0.960984985149823-0.276599770920223i
0.968441418119564+0.24924062078265i
0.968441418119564-0.24924062078265i
0.974574616828578+0.224062271466387i
0.974574616828578-0.224062271466387i
0.982397937729324+0.18679922160877i
0.982397937729324-0.18679922160877i
0.98550053984442+0.169671098144535i
0.98550053984442-0.169671098144535i
0.992181630926813+0.124800874667186i
0.992181630926813-0.124800874667186i
0.99797990324733+0.0635275494950607i
0.99797990324733-0.0635275494950607i
0.998438228604294+0.0558634038017888i
0.998438228604294-0.0558634038017888i
0.999994598588999+0.00322944806569901i
0.999994598588999-0.00322944806569901i
