1.00059574420364+0i
0.999404648477378+0i
0.217777966278424+0.975998125546129i
0.217777966278424-0.975998125546129i
0.229410424977694+0.973329562886727i
0.229410424977694-0.973329562886727i
0.240302188284448+0.970697912299633i
0.240302188284448-0.970697912299633i
0.250459359797756+0.968126895316946i
0.250459359797756-0.968126895316946i
0.259882115561903+0.965640129768301i
0.259882115561903-0.965640129768301i
0.268576410213454+0.963258160671638i
0.268576410213454-0.963258160671638i
0.276542546250843+0.961001451876687i
0.276542546250843-0.961001451876687i
0.283785911563049+0.95888744132192i
0.283785911563049-0.95888744132192i
0.29030657685237+0.956933466158283i
0.29030657685237-0.956933466158283i
0.296108918511433+0.955153953165686i
0.296108918511433-0.955153953165686i
0.301192397269315+0.953563162309329i
0.301192397269315-0.953563162309329i
0.305559829682594+0.952172649340206i
0.305559829682594-0.952172649340206i
0.316591741019069+0.948561664107271i
0.316591741019069-0.948561664107271i
0.31583965175667+0.948812350070886i
0.31583965175667-0.948812350070886i
0.314353407588377+0.949305797281164i
0.314353407588377-0.949305797281164i
0.309209569011173+0.950993693589276i
0.309209569011173-0.950993693589276i
0.31214199999203+0.950035227752509i
0.31214199999203-0.950035227752509i
0.316307731269771+0.948656407926313i
0.316307731269771-0.948656407926313i
0.315188090349739+0.9490289927719i
0.315188090349739-0.9490289927719i
0.313337522570021+0.949641594919141i
0.313337522570021-0.949641594919141i
0.310766002480406+0.950486219865147i
0.310766002480406-0.950486219865147i
0.307473809141742+0.95155631463001i
0.307473809141742-0.95155631463001i
0.163808029128782+0.986492029887876i
0.163808029128782-0.986492029887876i
0.178422108617068+0.983953831968282i
0.178422108617068-0.983953831968282i
0.192286107525038+0.981338698985701i
0.192286107525038-0.981338698985701i
0.205405136898193+0.978676819044282i
0.205405136898193-0.978676819044282i
0.303465899934893+0.952842070719442i
0.303465899934893-0.952842070719442i
0.298739630992298+0.954334426777524i
0.298739630992298-0.954334426777524i
0.287135330848521+0.957889800411007i
0.287135330848521-0.957889800411007i
0.293297492695984+0.956020997312416i
0.293297492695984-0.956020997312416i
0.115473416559793+0.993310372313713i
0.115473416559793-0.993310372313713i
0.13233344101686+0.991205055740771i
0.13233344101686-0.991205055740771i
0.148446446864601+0.988920245083766i
0.148446446864601-0.988920245083766i
0.0978641456991862+0.995199587182676i
0.0978641456991862-0.995199587182676i
0.280254082996492+0.959925631758153i
0.280254082996492-0.959925631758153i
0.0795123775987206+0.996833684690664i
0.0795123775987206-0.996833684690664i
