1.0004144335473+0i
0.999585697900228+0i
-0.000931471389914812+0.999999503107669i
-0.000931471389914812-0.999999503107669i
-0.0126199144087883+0.999920302027272i
-0.0126199144087883-0.999920302027272i
-0.0267426222768853+0.999642287729207i
-0.0267426222768853-0.999642287729207i
-0.010489692551438+0.999944918155417i
-0.010489692551438-0.999944918155417i
-0.040237551014208+0.999190076719519i
-0.040237551014208-0.999190076719519i
-0.024450989652075+0.999700965663519i
-0.024450989652075-0.999700965663519i
-0.0538801438844526+0.998547344229122i
-0.0538801438844526-0.998547344229122i
-0.0377742072039047+0.999286235076078i
-0.0377742072039047-0.999286235076078i
-0.0673391360541827+0.997730077715576i
-0.0673391360541827-0.997730077715576i
-0.0808075096636321+0.996729658556376i
-0.0808075096636321-0.996729658556376i
-0.0941588541308981+0.995557117744849i
-0.0941588541308981-0.995557117744849i
-0.107476481442713+0.994207558346199i
-0.107476481442713-0.994207558346199i
-0.120693026818613+0.992689808068268i
-0.120693026818613-0.992689808068268i
-0.133852865794282+0.991001145663819i
-0.133852865794282-0.991001145663819i
-0.0513090250356215+0.998682758917171i
-0.0513090250356215-0.998682758917171i
-0.146913585066438+0.989149259480525i
-0.146913585066438-0.989149259480525i
-0.159901548491981+0.987132895010729i
-0.159901548491981-0.987132895010729i
-0.172787208504229+0.984959104131154i
-0.172787208504229-0.984959104131154i
-0.185587263999283+0.982627712962352i
-0.185587263999283-0.982627712962352i
-0.0646543621480277+0.997907651607228i
-0.0646543621480277-0.997907651607228i
-0.07803552923587+0.996950511567279i
-0.07803552923587-0.996950511567279i
-0.0912961164132108+0.995823721409025i
-0.0912961164132108-0.995823721409025i
-0.198279695174368+0.980145405501602i
-0.198279695174368-0.980145405501602i
-0.210875506374817+0.977512850481302i
-0.210875506374817-0.977512850481302i
-0.22335749584341+0.974736518087728i
-0.22335749584341-0.974736518087728i
-0.235733097965718+0.97181775851364i
-0.235733097965718-0.97181775851364i
-0.247988413430521+0.968762919726718i
-0.247988413430521-0.968762919726718i
-0.104538139239682+0.994520809778163i
-0.104538139239682-0.994520809778163i
-0.117676911703148+0.99305186507618i
-0.117676911703148-0.99305186507618i
-0.130769300425588+0.991412755101792i
-0.130769300425588-0.991412755101792i
-0.14376139677039+0.989612308098849i
-0.14376139677039-0.989612308098849i
-0.156688635364465+0.987647978640379i
-0.156688635364465-0.987647978640379i
-0.169513189255005+0.985527846107317i
-0.169513189255005-0.985527846107317i
-0.260128543888509+0.965573915907152i
-0.260128543888509-0.965573915907152i
-0.272141981452009+0.962257027487486i
-0.272141981452009-0.962257027487486i
-0.284032262774491+0.958814641790584i
-0.284032262774491-0.958814641790584i
-0.295789692084274+0.955253003270184i
-0.295789692084274-0.955253003270184i
-0.318905141225537+0.947786553124587i
-0.318905141225537-0.947786553124587i
-0.307416741351263+0.951574898748604i
-0.307416741351263-0.951574898748604i
-0.330256637707737+0.943891090766005i
-0.330256637707737-0.943891090766005i
-0.182258711800101+0.983250536420395i
-0.182258711800101-0.983250536420395i
-0.341464120827417+0.939894723232624i
-0.341464120827417-0.939894723232624i
-0.194896887456953+0.980823662677716i
-0.194896887456953-0.980823662677716i
-0.352528846800284+0.935800858807212i
-0.352528846800284-0.935800858807212i
-0.363444673603483+0.931615694908824i
-0.363444673603483-0.931615694908824i
