0.720482966249961+0.693472390083751i
0.720482966249961-0.693472390083751i
0.762229467757121+0.647306782846083i
0.762229467757121-0.647306782846083i
0.802640440425964+0.596462910152202i
0.802640440425964-0.596462910152202i
0.844343555143257+0.535801998320389i
0.844343555143257-0.535801998320389i
0.87260001825688+0.488435161002731i
0.87260001825688-0.488435161002731i
0.909993576351504+0.414622115592324i
0.909993576351504-0.414622115592324i
0.928659323402495+0.370933386530736i
0.928659323402495-0.370933386530736i
0.958137628136013+0.286307666377137i
0.958137628136013-0.286307666377137i
0.969322654901242+0.245791220260861i
0.969322654901242-0.245791220260861i
0.910979328121311+0.412451782219116i
0.910979328121311-0.412451782219116i
0.926408156974069+0.376520445454279i
0.926408156974069-0.376520445454279i
0.988150063377406+0.153490170219721i
0.988150063377406-0.153490170219721i
1.07904985161114+0i
0.993353539808017+0.115102104911335i
0.993353539808017-0.115102104911335i
0.958932656499688+0.283633488776753i
0.958932656499688-0.283633488776753i
0.968036238304386+0.250809842620747i
0.968036238304386-0.250809842620747i
0.999822767013996+0.0188201960229879i
0.999822767013996-0.0188201960229879i
1.00106781664855+0i
0.998933275300417+0i
0.988645603034928+0.150265276503255i
0.988645603034928-0.150265276503255i
0.992831792933309+0.119518963985351i
0.992831792933309-0.119518963985351i
0.999887243934104+0.0150088816119001i
0.999887243934104-0.0150088816119001i
0.554751389332765+0.832016076308982i
0.554751389332765-0.832016076308982i
0.627981742566561+0.778227840264576i
0.627981742566561-0.778227840264576i
0.665094356534222+0.746759225623497i
0.665094356534222-0.746759225623497i
0.869165444314234+0.494521114013994i
0.869165444314234-0.494521114013994i
0.845432722081499+0.534081767106304i
0.845432722081499-0.534081767106304i
0.797789793836535+0.602935426566319i
0.797789793836535-0.602935426566319i
0.763354809192504+0.645979309851646i
0.763354809192504-0.645979309851646i
0.419832103981177+0.907601564824205i
0.419832103981177-0.907601564824205i
0.433312644342395+0.901243596154632i
0.433312644342395-0.901243596154632i
0.527089452651472+0.849809583538947i
0.527089452651472-0.849809583538947i
0.926741215064472+0i
0.713975975522666+0.700169958957252i
0.713975975522666-0.700169958957252i
0.666207943818967+0.745765928682229i
0.666207943818967-0.745765928682229i
0.619578738485933+0.784934285463611i
0.619578738485933-0.784934285463611i
0.303948590923382+0.952688391157897i
0.303948590923382-0.952688391157897i
0.307443915562563+0.951565958386668i
0.307443915562563-0.951565958386668i
0.555827199659839+0.831297768315724i
0.555827199659839-0.831297768315724i
0.516559338221803+0.856251175624656i
0.516559338221803-0.856251175624656i
0.434379637943+0.900729812832249i
0.434379637943-0.900729812832249i
0.406933232207628+0.913457688969893i
0.406933232207628-0.913457688969893i
0.193527465502991+0.981094629850268i
0.193527465502991-0.981094629850268i
0.292720780445758+0.956197745467016i
0.292720780445758-0.956197745467016i
0.304311529877613+0.952572500069777i
0.304311529877613-0.952572500069777i
0.167616249998582+0.98585225949497i
0.167616249998582-0.98585225949497i
0.0785052650610302+0.996913463494116i
0.0785052650610302-0.996913463494116i
0.175898611095476+0.984408066022207i
0.175898611095476-0.984408066022207i
0.168288085691199+0.985737796941129i
0.168288085691199-0.985737796941129i
0.0284936670750144+0.999593919342303i
0.0284936670750144-0.999593919342303i
0.00243623152853981+0.999997025545213i
0.00243623152853981-0.999997025545213i
-0.0033253716629405+0.99999446399194i
-0.0033253716629405-0.99999446399194i
-0.0184851826690119+0.99982912739206i
-0.0184851826690119-0.99982912739206i
-0.0356104796247476+0.999365499113724i
-0.0356104796247476-0.999365499113724i
-0.0424707903555605+0.999097701756489i
-0.0424707903555605-0.999097701756489i
0.0583691354436493+0.998294837956784i
0.0583691354436493-0.998294837956784i
0.0291117220534027+0.999576110205301i
0.0291117220534027-0.999576110205301i
-0.00545607252966263+0.999985108523163i
-0.00545607252966263-0.999985108523163i
-0.0747648472938499+0.997201184779182i
