1.00176041201811+0i
0.998242683048711+0i
-0.928037291414421+0.372487088806027i
-0.928037291414421-0.372487088806027i
-0.930726150024883+0.365716536459228i
-0.930726150024883-0.365716536459228i
-0.945629655090831+0.325245131883169i
-0.945629655090831-0.325245131883169i
-0.947525428113001+0.319680030234981i
-0.947525428113001-0.319680030234981i
-0.960876654785503+0.276976333539559i
-0.960876654785503-0.276976333539559i
-0.962154116529852+0.272505452877861i
-0.962154116529852-0.272505452877861i
-0.973697393995337+0.227844715686252i
-0.973697393995337-0.227844715686252i
-0.97451311942252+0.224330008919994i
-0.97451311942252-0.224330008919994i
-0.984026694085499+0.178020474073241i
-0.984026694085499-0.178020474073241i
-0.984514873145964+0.175300440032562i
-0.984514873145964-0.175300440032562i
-0.991815545417514+0.127678274935443i
-0.991815545417514-0.127678274935443i
-0.992084408394163+0.125571943908589i
-0.992084408394163-0.125571943908589i
-0.997031324852074+0.0769957744680359i
-0.997031324852074-0.0769957744680359i
-0.997160282800772+0.0753071277638141i
-0.997160282800772-0.0753071277638141i
-0.999695433512051+0.0246746786536488i
-0.999695433512051-0.0246746786536488i
-0.999657883705882+0.0261518911163111i
-0.999657883705882-0.0261518911163111i
-0.994417060269452+0.105520264900046i
-0.994417060269452-0.105520264900046i
-0.999992873083927+0.00374933522969037i
-0.999992873083927-0.00374933522969037i
-0.998503924653834+0.0546783542735309i
-0.998503924653834-0.0546783542735309i
-0.998890665946032+0.0470875230077908i
-0.998890665946032-0.0470875230077908i
-0.908195634066605+0.418545745243026i
-0.908195634066605-0.418545745243026i
-0.911865813440017+0.410488102475826i
-0.911865813440017-0.410488102475826i
-0.995220185564203+0.097655378939436i
-0.995220185564203-0.097655378939436i
-0.978504995677417+0.206222698022405i
-0.978504995677417-0.206222698022405i
-0.980343423263322+0.197298123979901i
-0.980343423263322-0.197298123979901i
-0.989019939828597+0.147781401801148i
-0.989019939828597-0.147781401801148i
-0.987741978430505+0.156094862278785i
-0.987741978430505-0.156094862278785i
-0.886215123062429+0.463273797125789i
-0.886215123062429-0.463273797125789i
-0.891063180869714+0.453878997313644i
-0.891063180869714-0.453878997313644i
-0.969258327607922+0.246044842767279i
-0.969258327607922-0.246044842767279i
-0.966749048036661+0.255726634246154i
-0.966749048036661-0.255726634246154i
-0.868445051607605+0.495785156346915i
-0.868445051607605-0.495785156346915i
-0.86221972661116+0.506534306018439i
-0.86221972661116-0.506534306018439i
-0.955845651547843+0.293868769357708i
-0.955845651547843-0.293868769357708i
-0.952533488157653+0.304433560424286i
-0.952533488157653-0.304433560424286i
-0.940198677097051+0.340626193273386i
-0.940198677097051-0.340626193273386i
-0.93593373891903+0.352175922505421i
-0.93593373891903-0.352175922505421i
-0.844144985452382+0.536114693674383i
-0.844144985452382-0.536114693674383i
-0.791059673371261+0.611738750462039i
-0.791059673371261-0.611738750462039i
-0.836345816606208+0.548202097491327i
-0.836345816606208-0.548202097491327i
-0.808741082261804+0.588164714058591i
-0.808741082261804-0.588164714058591i
-0.818302076912378+0.574788156106995i
-0.818302076912378-0.574788156106995i
-0.922421890668946+0.386183381604912i
-0.922421890668946-0.386183381604912i
-0.917040726503734+0.39879337390546i
-0.917040726503734-0.39879337390546i
-0.902629793352026+0.430417468638981i
-0.902629793352026-0.430417468638981i
-0.895960197497078+0.444134189822019i
-0.895960197497078-0.444134189822019i
-0.779563138215297+0.626323547958402i
-0.779563138215297-0.626323547958402i
-0.880945702471592+0.473217077981381i
-0.880945702471592-0.473217077981381i
0.132359000722285+0.99120157828839i
0.132359000722285-0.99120157828839i
0.131038866504712+0.991376966501324i
0.131038866504712-0.991376966501324i
0.128398772645978+0.991722355383536i
0.128398772645978-0.991722355383536i
-0.762564179885686+0.64691233510922i
-0.762564179885686-0.64691233510922i
-0.732963831765573+0.68026738209626i
-0.732963831765573-0.68026738209626i
-0.872811810222019+0.488056761830058i
-0.872811810222019-0.488056761830058i
0.124439093666302+0.992226984142305i
0.124439093666302-0.992226984142305i
0.119160479738852+0.992874744181927i
0.119160479738852-0.992874744181927i
0.112563957333234+0.993644219482146i
0.112563957333234-0.993644219482146i
-0.717159829091449+0.696908645823982i
-0.717159829091449-0.696908645823982i
-0.748978266977598+0.66259447086005i
-0.748978266977598-0.66259447086005i
-0.702407583686512+0.711774731371959i
-0.702407583686512-0.711774731371959i
-0.85750046748846+0.514482919248704i
-0.85750046748846-0.514482919248704i
-0.847728150827865+0.530430811436737i
-0.847728150827865-0.530430811436737i
-0.83243122220627+0.554128124621758i
-0.83243122220627-0.554128124621758i
-0.684286924894567+0.729212787336029i
-0.684286924894567-0.729212787336029i
-0.820853529088118+0.571138644850316i
-0.820853529088118-0.571138644850316i
