-0.848342727733156+0.529447447435975i
-0.848342727733156-0.529447447435975i
-0.890994215808754+0.454014155940265i
-0.890994215808754-0.454014155940265i
-0.892902462096689+0.450249418359746i
-0.892902462096689-0.450249418359746i
-0.909409633869975+0.415901549958614i
-0.909409633869975-0.415901549958614i
-0.905773933672197+0.423761192136453i
-0.905773933672197-0.423761192136453i
-0.942332872923357+0.334676161315492i
-0.942332872923357-0.334676161315492i
-0.946258563546096+0.32341034474388i
-0.946258563546096-0.32341034474388i
-0.956839575131673+0.290616597781417i
-0.956839575131673-0.290616597781417i
-0.959936835606373+0.280216418961222i
-0.959936835606373-0.280216418961222i
-0.977481051607946+0.211021800633532i
-0.977481051607946-0.211021800633532i
-0.982024939745608+0.188749862881484i
-0.982024939745608-0.188749862881484i
-0.974934452646824+0.222490963241751i
-0.974934452646824-0.222490963241751i
-0.996707375031443+0.0810792497189566i
-0.996707375031443-0.0810792497189566i
-0.998594107375991+0.0530025821963095i
-0.998594107375991-0.0530025821963095i
-0.987830862011748+0.155531878969836i
-0.987830862011748-0.155531878969836i
-0.991083283842102+0.133243750380214i
-0.991083283842102-0.133243750380214i
-0.99991280290294+0.0132046057922187i
-0.99991280290294-0.0132046057922187i
-0.983273509660646+0.182133752863407i
-0.983273509660646-0.182133752863407i
-0.995863425872965+0.0908596776642328i
-0.995863425872965-0.0908596776642328i
-0.998993028264682+0.0448597948309137i
-0.998993028264682-0.0448597948309137i
-0.999916438992816+0.0129263245866443i
-0.999916438992816-0.0129263245866443i
-0.991054542335325+0.133457358352314i
-0.991054542335325-0.133457358352314i
-0.98788497671293+0.155187788940807i
-0.98788497671293-0.155187788940807i
-0.816427912351365+0.577446997963145i
-0.816427912351365-0.577446997963145i
-0.830968668875971+0.556318600946893i
-0.830968668875971-0.556318600946893i
-0.82868280376396+0.559718478008056i
-0.82868280376396-0.559718478008056i
-0.937568618982373+0.347799470172852i
-0.937568618982373-0.347799470172852i
-0.948032798586462+0.318171868393454i
-0.948032798586462-0.318171868393454i
-0.758368752356092+0.651825220971618i
-0.758368752356092-0.651825220971618i
-0.776631995288694+0.629954545061695i
-0.776631995288694-0.629954545061695i
-0.956963331139227+0.290208824643729i
-0.956963331139227-0.290208824643729i
-0.959892217713807+0.280369220937817i
-0.959892217713807-0.280369220937817i
-0.69732953941589+0.716750653787559i
-0.69732953941589-0.716750653787559i
-0.723307660564572+0.690525612772225i
-0.723307660564572-0.690525612772225i
-0.729576323400422+0.683899371922926i
-0.729576323400422-0.683899371922926i
-0.88537410921143+0.464878526085138i
-0.88537410921143-0.464878526085138i
-0.909622411084258+0.415435975919948i
-0.909622411084258-0.415435975919948i
-0.905728130366336+0.42385908104146i
-0.905728130366336-0.42385908104146i
-0.893036447830467+0.449983836833022i
-0.893036447830467-0.449983836833022i
-0.676927902324584+0.736048821408086i
-0.676927902324584-0.736048821408086i
-0.848662754783522+0.528934316410261i
-0.848662754783522-0.528934316410261i
-0.818540058630958+0.574449081837093i
-0.818540058630958-0.574449081837093i
-0.820138130917588+0.572164988023749i
-0.820138130917588-0.572164988023749i
-0.82864930605204+0.559768069076766i
-0.82864930605204-0.559768069076766i
-0.777074317614159+0.629408840705437i
-0.777074317614159-0.629408840705437i
-0.743762830965035+0.66844307773086i
-0.743762830965035-0.66844307773086i
-0.729571873076039+0.683904118917581i
-0.729571873076039-0.683904118917581i
-0.725339184497883+0.688391360163099i
-0.725339184497883-0.688391360163099i
-0.697904242690379+0.716191073071412i
-0.697904242690379-0.716191073071412i
-0.658205638083785+0.752837701024643i
-0.658205638083785-0.752837701024643i
-0.588409310998374+0.808562740267764i
-0.588409310998374-0.808562740267764i
-0.61264935279936+0.790354581246947i
-0.61264935279936-0.790354581246947i
-0.610515126173236+0.792004585278851i
-0.610515126173236-0.792004585278851i
-0.613423071818653+0.789754469515403i
-0.613423071818653-0.789754469515403i
-0.527736380893986+0.849408205850302i
-0.527736380893986-0.849408205850302i
0.364820844295099+0.9310771612057i
0.364820844295099-0.9310771612057i
0.514665569800921+0.857390355252374i
0.514665569800921-0.857390355252374i
0.442654563532089+0.896691606151671i
0.442654563532089-0.896691606151671i
0.580672489808959+0.814136536961635i
0.580672489808959-0.814136536961635i
0.423171513652777+0.906049463868079i
0.423171513652777-0.906049463868079i
0.64062004262306+0.767857261416227i
0.64062004262306-0.767857261416227i
-0.494487638400713+0.869184196776096i
-0.494487638400713-0.869184196776096i
-0.565425190135254+0.824799120579657i
-0.565425190135254-0.824799120579657i
-0.486933001726354+0.873439118802985i
-0.486933001726354-0.873439118802985i
0.281485475326196+0.959564945832128i
0.281485475326196-0.959564945832128i
0.492163044162446+0.870502988847025i
0.492163044162446-0.870502988847025i
0.564797626255367+0.82522931290615i
0.564797626255367-0.82522931290615i
0.193119614309192+0.981174705258487i
0.193119614309192-0.981174705258487i
0.271683164098339+0.962386617666943i
0.271683164098339-0.962386617666943i
0.337624991486078+0.941280663743555i
0.337624991486078-0.941280663743555i
0.742655320532986+0.669672929851453i
0.742655320532986-0.669672929851453i
0.632797977706056+0.774316877831077i
0.632797977706056-0.774316877831077i
0.6945640281634+0.719430049381312i
0.6945640281634-0.719430049381312i
0.692369051527346+0.72154340805101i
0.692369051527346-0.72154340805101i
-0.442851349528866+0.896595042834367i
-0.442851349528866-0.896595042834367i
0.401044535336626+0.916057967791072i
0.401044535336626-0.916057967791072i
0.476810534566494+0.879005462668986i
0.476810534566494-0.879005462668986i
-0.614681786381759+0.788774950018342i
-0.614681786381759-0.788774950018342i
-0.61036714936971+0.792118615537828i
-0.61036714936971-0.792118615537828i
0.755209454863613+0.655483469527998i
0.755209454863613-0.655483469527998i
0.54647221798102+0.837476551522512i
0.54647221798102-0.837476551522512i
0.422830709937168+0.906208559011994i
0.422830709937168-0.906208559011994i
-0.614136137319324+0.789200095708382i
-0.614136137319324-0.789200095708382i
-0.473491766940988+0.880798216719671i
-0.473491766940988-0.880798216719671i
-0.396740197392208+0.917930486810361i
-0.396740197392208-0.917930486810361i
-0.528592422511144+0.848875749497397i
-0.528592422511144-0.848875749497397i
0.785124005040566+0.619337572320754i
0.785124005040566-0.619337572320754i
0.173925651833557+0.984758750708122i
0.173925651833557-0.984758750708122i
0.319389867036554+0.947622848678346i
0.319389867036554-0.947622848678346i
0.114637838912954+0.993407213134261i
0.114637838912954-0.993407213134261i
0.100349721092923+0.99495173282263i
0.100349721092923-0.99495173282263i
0.492068913151789+0.870556201784511i
0.492068913151789-0.870556201784511i
0.667257296566336+0.744826490913657i
0.667257296566336-0.744826490913657i
0.564583684492959+0.825375697092359i
0.564583684492959-0.825375697092359i
0.609944487210248+0.792443406543947i
