0.668241680401091+0.743944167146425i
0.668241680401091-0.743944167146425i
0.722901015714175+0.690951398470306i
0.722901015714175-0.690951398470306i
0.771474346653913+0.636260315635813i
0.771474346653913-0.636260315635813i
0.8123609205572+0.583154753085008i
0.8123609205572-0.583154753085008i
0.857347993539584+0.514737082082131i
0.857347993539584-0.514737082082131i
0.886531179230575+0.462668581686737i
0.886531179230575-0.462668581686737i
0.924045776032419+0.382281620959765i
0.924045776032419-0.382281620959765i
0.943388244220501+0.331690194381625i
0.943388244220501-0.331690194381625i
0.970268729310945+0.242029779961855i
0.970268729310945-0.242029779961855i
0.981243565772618+0.192771482330331i
0.981243565772618-0.192771482330331i
1.07192743302077+0i
0.995260065378011+0.0972481905331773i
0.995260065378011-0.0972481905331773i
0.99881021820041+0.0487641509976675i
0.99881021820041-0.0487641509976675i
1.00104532227052+0i
0.998955733063422+0i
0.970503218096426+0.241087797128672i
0.970503218096426-0.241087797128672i
0.980904502987086+0.194489426503608i
0.980904502987086-0.194489426503608i
0.995374866978037+0.0960660366946494i
0.995374866978037-0.0960660366946494i
0.998738679086798+0.0502080308803938i
0.998738679086798-0.0502080308803938i
0.942685760692172+0.333681468464221i
0.942685760692172-0.333681468464221i
0.924347125608776+0.381552389571307i
0.924347125608776-0.381552389571307i
0.885355112206287+0.464915126846965i
0.885355112206287-0.464915126846965i
0.857676134304407+0.514190134993572i
0.857676134304407-0.514190134993572i
0.810588035832103+0.585616571983958i
0.810588035832103-0.585616571983958i
0.932898948212613+0i
0.771800702996188+0.635864397608278i
0.771800702996188-0.635864397608278i
0.620437045461541+0.784256060006821i
0.620437045461541-0.784256060006821i
0.720397053305597+0.693561678152655i
0.720397053305597-0.693561678152655i
0.668547899324685+0.74366899489604i
0.668547899324685-0.74366899489604i
0.617059751045783+0.786916108179592i
0.617059751045783-0.786916108179592i
0.507440296553315+0.861686730267068i
0.507440296553315-0.861686730267068i
0.549941324263918+0.835203218967783i
0.549941324263918-0.835203218967783i
0.419276448979754+0.907858549421238i
0.419276448979754-0.907858549421238i
0.550218316027341+0.835020767477504i
0.550218316027341-0.835020767477504i
0.503043393107986+0.864260969528596i
0.503043393107986-0.864260969528596i
0.386491879580561+0.922292623015966i
0.386491879580561-0.922292623015966i
0.419524795965227+0.907743814152741i
0.419524795965227-0.907743814152741i
0.380929245409909+0.924604006692399i
0.380929245409909-0.924604006692399i
0.279275876244684+0.960210852147408i
0.279275876244684-0.960210852147408i
0.260216207608579+0.965550184735204i
0.260216207608579-0.965550184735204i
0.279515044208119+0.960141257943285i
0.279515044208119-0.960141257943285i
0.253339069841671+0.967377358929692i
0.253339069841671-0.967377358929692i
-0.955690642177684+0.294371453035073i
-0.955690642177684-0.294371453035073i
-0.958529403737853+0.28499244533935i
-0.958529403737853-0.28499244533935i
-0.978742157452817+0.20509259317269i
-0.978742157452817-0.20509259317269i
-0.98283895861217+0.184463731997117i
-0.98283895861217-0.184463731997117i
-0.996457988989766+0.0840876759369613i
-0.996457988989766-0.0840876759369613i
-0.993738598919103+0.111726473783662i
-0.993738598919103-0.111726473783662i
-0.991151726743401+0.132733655505042i
-0.991151726743401-0.132733655505042i
-0.991878075142671+0.127192161953679i
-0.991878075142671-0.127192161953679i
-0.999888324582967+0.0149187225453648i
-0.999888324582967-0.0149187225453648i
-0.999990396606489+0.00437913602701474i
-0.999990396606489-0.00437913602701474i
